entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradeReceivables
28721331,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,18615.0,53968.0,28721331.0,429179.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,40109.0,299586.0,-819.0,2017-05-01,2018-04-30,656144.0,724009.0,35353.0,2019-04-30,2018-05-01,false,68684.0,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2017-05-01,2018-04-30,c3,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,105800.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2017-05-01,2018-04-30,c5,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,-51739.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2017-05-01,2018-04-30,c7,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,602083.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2018-04-30,2018-04-30,c9,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,9609829.0,1264218.0,214000.0,5740742.0,0.0,9583536.0,763169.0,9609829.0,26293.0,3105918.0,3105918.0,3869087.0,3861226.0,8767.0,0.0,763169.0,105800.0,0.0,0.0,15600.0,9248136.0,3861226.0,26293.0,615298.0,530279.0,17526.0,85019.0
28721331,2018-05-01,2019-04-30,c0,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,18615.0,47931.0,28721331.0,1091145.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,426346.0,285751.0,851.0,2017-05-01,2018-04-30,838558.0,839409.0,29316.0,2019-04-30,2018-05-01,false,0.0,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2018-05-01,2019-04-30,c2,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,108000.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2018-05-01,2019-04-30,c4,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,730558.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2018-05-01,2019-04-30,c6,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,0.0,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28721331,2019-04-30,2019-04-30,c8,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzZjLzI1LzYzL2NkNmItNGNmOS05NDZhLTFmYzkwYmU3MjZhNQ.xhtml,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzc0L2E1LzVlLzE0OTYtNDZkMC05MDU3LTg3MDY5MjkyNjdiYQ.pdf,http://regnskaber.virk.dk/13312782/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2E5LzczLzYwLzU0YmQtNDgyMy04ODZjLWIwMjJjYzRkZTZjMg.xml,true,FarsÃ¸,9640.0,24.0,Svalevej,2300.0,Edvard Thomsens Vej 11 3th,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-29,,,28721331.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Aver,HPA ApS,Gitte Lykke Aarup,,,,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,false,,false,true,Ingen bistand,urn:ofk:oid:27871047,indberetninger-20180424,2.5955422,28721331.0,AW2CQlh8IXJRhhXBOGwF,2019-09-30T13:01:14.280Z,2019-09-30T13:00:48.561Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-65-TA,2019-09-30T13:00:48.874Z,10340986.0,2947599.0,214000.0,5399368.0,3869.0,10316294.0,744554.0,10340986.0,23841.0,4197064.0,4197064.0,4941618.0,2369821.0,23841.0,16714.0,744554.0,108000.0,851.0,851.0,1072063.0,8922231.0,2369821.0,23841.0,81948.0,32075.0,0.0,29290.0
