entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
80161115,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_2,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,Ole Nissen
80161115,2014-01-01,2014-12-31,ID_3,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_4,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_5,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_7,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
80161115,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcwLzJjL2YxLzJiM2MtNDZlNi1iOGRmLWU0YTM4YTA2NWMzMA.pdf,http://regnskaber.virk.dk/51116108/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA0LzE1L2U4L2IwZmEtNDI2MS1hZjQxLTUzNzU1ZmMyNmYwZg.xml,"Vamdrup, 6580",Jernbanegade 9,Til den daglige ledelse i ON Handel ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-29,1976-12-22,2015-05-31,info@onhandel.dk,0.0,74 68 80 14,80161115.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for ON Handel ApS.,Ãrsrapport,0.0,Ole Nissen,ON Handel ApS,BHS Revision,"Kliplev, den 29. maj 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-29,Vamdrup,74 68 80 13,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448725,indberetninger-20180424,2.509757,80161115.0,,2018-03-30T13:15:06.053Z,2015-06-04T10:45:19.369Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-15-TW,2015-06-04T10:45:19.455Z,
