entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
29424845,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,-16837.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,68537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,66086.0,165.0,450.0,5079.0,71450.0,2913.0,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2017-06-30,2017-06-30,ID_5,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,388553.0,59836.0,125000.0,180949.0,378673.0,388553.0,9880.0,207604.0,125000.0,9778.0,82604.0,9778.0,207604.0,102.0,0.0,51700.0,201973.0,102.0,121113.0,66087.0,15624.0,8558.0,30844.0,
29424845,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,-52780.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,-55347.0,32.0,0.0,3325.0,-52054.0,726.0,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2017-07-01,2018-06-30,ID_10,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,52780.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424845,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Peter Olesen
29424845,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzY0LzQzLzI5LzI1YTktNDBjYi04MmFjLTU5NjdhNTIzYjYxYw.pdf,http://regnskaber.virk.dk/54842492/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2RmL2E1LzRkL2RlZmUtNGQwNy1hNjY2LWZiNDA0NDhiZTY1MQ.xml,true,"7000, Fredericia","Vendersgade 1 B, Midtpunktet",Til den daglige ledelse i MPO HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-12-14,2018-12-14,2018-12-14,25593995.0,29424845.0,25593995.0,mne604,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MPO HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Jensen,Mads Peter Olesen,RÃ¥d & Revision,MPO HOLDING ApS,"RÃ¥d & Revision, Registreret Revisionsvirksomhed",BÃ¸rkop,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"630, Vejle",2018-06-30,2017-07-01,false,2018-12-14,Fredericia,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26491060,indberetninger-20180424,2.5124211,29424845.0,AWfLZ3bnet7j816DxgTw,2018-12-20T11:37:02.082Z,2018-12-20T11:36:53.345Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-67-LG,2018-12-20T11:36:53.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
