entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,DividendPaid
37098078,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,-4383.0,37098078.0,1164857.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,11.0,KÃ¸benhavn Ã,2016-01-01,2016-12-31,1160463.0,1160463.0,-4383.0,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,,,,,,,,,,,,,,
37098078,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,51700.0,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,,,,,,,,,,,,,,
37098078,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,1164857.0,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,,,,,,,,,,,,,,
37098078,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,-56094.0,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,,,,,,,,,,,,,,
37098078,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,1989533.0,799989.0,50000.0,800614.0,1975157.0,1989533.0,14376.0,1188919.0,1188919.0,1188919.0,14376.0,51700.0,809627.0,1063830.0,14376.0,625.0,625.0,
37098078,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,50000.0,,,,,,,,,,,,,
37098078,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,809627.0,,,,,,,,,,,,,
37098078,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,1063830.0,,,,,,,,,,,,,
37098078,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,51700.0,,,,,,,,,,,,,
37098078,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzdkL2JjLzQxL2NiZDUtNDA0ZC04NmE4LTIyMzVjOWMzODExZg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQwL2FiL2VhL2Q0NDAtNDRkYy1hYWQyLTIzMTc2NDdjNmI5OQ.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzI2LzllL2JiLzRjZDQtNDQyNy04MjQxLTRmZjZlYjYxZTZkNg.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,Regnskabsklasse B,2018-05-31,2018-05-31,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller Christensen,Mads MÃ¸ller Christensen,Viezel Holding ApS,Financial Outsourcing ApS,,KÃ¸benhavn Ã,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Jeg anser betingelserne for at undlade revision af Ã¥rsregnskabet for 1. januar - 31. december 2017 for opfyldt. Derudover indstiller jeg til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ligeledes ikke revideres.",,false,false,Ingen bistand,urn:ofk:oid:25686054,indberetninger-20180424,2.5927985000000002,37098078.0,AWO86aUz0wkEsASktUbk,2018-06-01T19:54:24.136Z,2018-06-01T19:53:37.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-43-SC,2018-06-01T19:53:37.680Z,,,,,1975157.0,,,,,,,,,,,,,
