entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,DividendPaid
37098078,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,-3253.0,37098078.0,4758522.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,4755269.0,4755269.0,-3253.0,2018-12-31,2018-01-01,true,0.0,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,,,,,,,,,,,,,,
37098078,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,52900.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,,,,,,,,,,,,,,
37098078,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,4658202.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,,,,,,,,,,,,,,
37098078,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,44167.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,,,,,,,,,,,,,,
37098078,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,6693102.0,828111.0,50000.0,844656.0,6678726.0,6693102.0,14376.0,5848446.0,5848446.0,5848446.0,14376.0,52900.0,5467829.0,1107997.0,14376.0,16545.0,16545.0,
37098078,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,50000.0,,,,,,,,,,,,,
37098078,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,5467829.0,,,,,,,,,,,,,
37098078,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,1107997.0,,,,,,,,,,,,,
37098078,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,52900.0,,,,,,,,,,,,,
37098078,2018-01-01,2018-01-01,c15,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2ZhL2RjL2UxL2UzN2UtNDAyMC1iMzMzLThmMzUxNTNkOTA1Mg.xhtml,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzA3LzBmLzNlLzMzZGUtNGViMy05MTJiLTQwMDhmN2Q4NTQ0ZA.pdf,http://regnskaber.virk.dk/87089073/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2NlLzY1LzdjLzQ1NzMtNDBiYS04YzJjLWJkNDFlNDE3YjQxNw.xml,true,KÃ¸benhavn Ã,2100.0,"23, 3 th",Vennemindevej,2000 Frederiksberg,Bernhard Bangs AllÃ© 25,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-07,info@viezel.dk,,37098078.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Mads MÃ¸ller SchrÃ¸der,Mads MÃ¸ller SchrÃ¸der,Viezel Holding ApS,Financial Outsourcing ApS,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27096449,indberetninger-20180424,2.5949414,37098078.0,AWqWD_GHRYGX6_YTHfak,2019-05-08T06:10:16.067Z,2019-05-08T06:09:47.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-51-UH,2019-05-08T06:09:48.149Z,,,,,6678726.0,,,,,,,,,,,,,
