entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOfChangesInEquity,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
26640539,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",0.0,-11609.0,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,2961.0,Taastrup,2016-10-01,2017-09-30,-14570.0,-14570.0,-11609.0,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",0.0,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
26640539,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,-14570.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
26640539,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,6921.0,4189.0,125000.0,6921.0,0.0,-77144.0,6921.0,84065.0,5409.0,-202144.0,84065.0,75656.0,2732.0,3000.0,2732.0
26640539,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,125000.0,,,,,,,,,
26640539,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,-202150.0,,,,,,,,,
26640539,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,-77150.0,,,,,,,,,
26640539,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",0.0,13824.0,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,0.0,Taastrup,2016-10-01,2017-09-30,56474.0,13824.0,13824.0,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",-42650.0,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
26640539,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
26640539,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
26640539,2017-10-01,2018-09-30,c11,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2QxL2FkLzFlNGMtNGE5NS1iYmRlLTgyZTkwMDY2YWU2Zg.xhtml,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzY2L2I4LzAyL2YxNTEtNGM4Zi1iMzlmLTNhNDY5ODI5OGNkNQ.pdf,http://regnskaber.virk.dk/93504662/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzliL2ZkLzJlLzAxMTAtNGUyNi1iMmRkLWYwYjhlZWMwMWQxZg.xml,true,Taastrup,2630.0,6.0,Birkevej,2670 Greve,Niels Christensens vej 12,0.0,Regnskabsklasse B,2019-02-28,2019-02-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser i regnskabsÃ¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er, at drive IT-virksomhed herunder sÃ¦rligt udvikling samt hermed i forbindelse stÃ¥ende virksomhed.</p>",,,26640539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy J Larsen,Jesper Gjedde,IC.DK ApS,Revisorskyen,,Taastrup,2016-10-01,2017-09-30,56474.0,,,2018-09-30,2017-10-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke blevet indbetalt virksomhedskapital de seneste 5 Ã¥r.</p>",,26738585.0,false,false,Ingen bistand,urn:ofk:oid:26784190,indberetninger-20180424,2.5926297000000003,26640539.0,AWlTrbuvRYGX6_YTFnb7,2019-03-06T15:45:21.100Z,2019-03-06T15:44:48.142Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-79-FB,2019-03-06T15:44:48.306Z,,,,,,,,,,,,,,,
