entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
29214883,2015-07-01,2015-07-01,c720,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",125000.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2015-07-01,2015-07-01,c741,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",-401407.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2015-07-01,2016-06-30,c123,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,516859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2015-07-01,2016-06-30,c3,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,516859.0,1.0,8219.0,564569.0,1270717.0,254645.0,34070.0,34070.0,51372.0,663859.0,697929.0,10746.0,147000.0,247806.0,,,,,,,,,,,,,,,,,,,,
29214883,2015-07-01,2016-06-30,c742,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,516859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2016-06-30,2016-06-30,c4,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",240452.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,501463.0,125000.0,471463.0,57000.0,0.0,30000.0,501463.0,261011.0,30000.0,146628.0,30000.0,115452.0,102045.0,261011.0,471463.0,315482.0,12338.0,98981.0,,
29214883,2016-06-30,2016-06-30,c722,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",125000.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2016-06-30,2016-06-30,c743,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",115452.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29214883,2016-07-01,2016-07-01,c160,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14531.0,44531.0
29214883,2016-07-01,2016-07-01,c181,,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2U1LzlhLzE1LzNhMWMtNDEzZS04ZjE1LTRmNzc3ZGQwNzFkMA.pdf,http://regnskaber.virk.dk/38841292/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzE4L2JkL2FjLzBhNTAtNGFiOC04OTdiLWNkZWM1MmQwNTIyMA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Haderslev,6100.0,37.0,Simmerstedvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-10-17,2017-10-17,2017-11-13,8219.0,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration samt lokaler.",125000.0,32285201.0,29214883.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Upgrade.as ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,John Andersson,John Andersson,"Martinsen, Statsautoriseret Revisionspartnerselskab",Upgrade.as ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2017-06-30,2016-07-01,2017-10-17,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24719179,indberetninger-20180424,2.5122635,29214883.0,,2018-03-27T18:44:27.931Z,2017-11-21T12:35:54.251Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-48-QM,2017-11-21T12:35:54.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
