entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33753977,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,99779.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",746734.0,4336424.0,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,24651.0,KÃ¸benhavn,2017-07-01,2018-06-30,2697490.0,3465260.0,3489911.0,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,767770.0,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,2700000.0,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2017-07-01,2018-06-30,c8,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,-2510.0,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2018-06-30,2018-06-30,c10,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,4123813.0,507298.0,209460.0,80000.0,3814490.0,15369.0,14477.0,3092590.0,309323.0,4123813.0,1031223.0,309323.0,359009.0,93304.0,309323.0,2700000.0,312590.0,1031223.0,8979.0,3307192.0,0.0,636892.0,26343.0,2974582.0,,
33753977,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,125469.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",804577.0,2525816.0,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,17633.0,KÃ¸benhavn,2017-07-01,2018-06-30,1227672.0,1578138.0,1595770.0,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,350466.0,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revision Registreret revisionsvirksomhed
33753977,2018-07-01,2019-06-30,c2,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2018-07-01,2019-06-30,c3,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revision Registreret revisionsvirksomhed
33753977,2018-07-01,2019-06-30,c5,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,1200000.0,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2018-07-01,2019-06-30,c7,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzJhL2E1LzYxLzZjNzEtNGY4ZS04N2JhLWNkNDNhMGJlOTg0Yw.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2JhLzZjLzZiLzQwMDktNGI0OS04NGEwLWE3NzJkYjI4NGUwMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzFhLzYzL2E0L2FiNGQtNDM1MS1hMGJiLWZkNmQ4Zjg5NDA0MQ.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,"40, 1 th",Vermundsgade,5700.0,"BlÃ¥byvej, 13",Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-18,2019-10-22,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet er sambeskattet med Mammut Media Holding ApS. Selskabet hÃ¦fter solidarisk med de sambeskattede selskaber for selskabsskatter, kildeskatter, restskatter tillÃ¦g og renter.</p>",,,33753977.0,mne15619,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Kehlet Schou,,KÃ¸benhavn,2017-07-01,2018-06-30,27672.0,,,2019-06-30,2018-07-01,false,2019-10-18,Svendborg,,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27943445,indberetninger-20180424,2.5926342,33753977.0,AW3z2T1BIXJRhhXBOzo9,2019-10-22T14:23:11.807Z,2019-10-22T14:22:42.893Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DC-34-CL,2019-10-22T14:22:43.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
