entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33753977,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,138282.0,Registreret revisor,1147138.0,4477132.0,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,2717.0,KÃ¸benhavn,2015-07-01,2016-06-30,2486931.0,3188995.0,3191712.0,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",702064.0,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,2400000.0,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,86931.0,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,4449327.0,499465.0,80000.0,4224719.0,28238.0,25934.0,2767822.0,224608.0,4449327.0,1681505.0,224608.0,510453.0,16840.0,224608.0,2400000.0,287822.0,1681505.0,2460.0,3725254.0,10828.0,1155592.0,13000.0,3643414.0,,
33753977,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,133721.0,Registreret revisor,970267.0,3214434.0,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,18829.0,KÃ¸benhavn,2015-07-01,2016-06-30,1627278.0,2091617.0,2110446.0,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",464339.0,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revision
33753977,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,1600000.0,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,27278.0,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,,,,,,,,,,,,,,,,,,,,,,,,,
33753977,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2IwLzBlLzA2LzI5MjctNGQ2NS1hNjgyLTdhMTY2MzBkYjAzNA.xhtml,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzA5L2IxLzYzL2I1ZmEtNDI3ZC05NjRjLTNkYzJkNDc5ZTBhMA.pdf,http://regnskaber.virk.dk/77935733/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzhmL2IzLzIxLzFmMTItNDQwZC04N2NlLWE1MDZlYjc0Y2Q3NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,KÃ¸benhavn Ã,2100.0,40.0,Vermundsgade,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Mammut Media ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-17,2017-08-18,,Registreret revisor,,,33753977.0,1008757646.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Thomas Sonne,Thomas Sonne Johansen,MAMMUT MEDIA ApS,Finn Schou,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-17,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r, da selskabet opfylder betingelserne herfor.",,25908800.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24421308,indberetninger-20180424,2.59477,33753977.0,,2018-03-27T13:21:54.159Z,2017-08-18T07:09:51.706Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-KS,2017-08-18T07:09:51.868Z,3482600.0,1123365.0,80000.0,3370814.0,22247.0,14657.0,1995100.0,111786.0,3482600.0,1487500.0,111786.0,448874.0,0.0,111786.0,1600000.0,315100.0,1487500.0,2460.0,2247449.0,9771.0,1023166.0,13000.0,2200774.0,,
