entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
21296287,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,547.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-03-13,1998-12-01,2017-04-21,-1170.0,Statsautoriseret revisor,-456906.0,460562.0,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,-139.0,Odense,1800.0,2347.0,2486.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,5733.0,-547.0,451173.0,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,,
21296287,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,1800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,,
21296287,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,550387.0,477565.0,125000.0,416865.0,19884.0,550387.0,132975.0,19884.0,1.0,132975.0,19884.0,547.0,547.0,291865.0,132975.0,52938.0,8438.0,0.0,4000.0,40500.0,,
21296287,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,125000.0,,,,,,,,,,,,,,,,,,
21296287,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,291865.0,,,,,,,,,,,,,,,,,,
21296287,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,-321.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",43626.0,2017-03-13,1998-12-01,2017-04-21,-7017.0,Statsautoriseret revisor,-478079.0,682025.0,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,958.0,9.0,Odense,153633.0,196938.0,196929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,5724.0,-43305.0,471397.0,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
21296287,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,153633.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,,
21296287,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,153633.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,,
21296287,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
21296287,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzY4L2RjLzNmLzU2OGMtNGUzMS1hYzZkLTIwMDk4ZmRiZTY2MQ.pdf,http://regnskaber.virk.dk/78269212/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzA1LzFiLzkzLzk2ODktNGY4Ny1iN2FmLTc3NDE2MDc4M2FlOQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,Fisketorvet 8-10,5230 Odense M,Campusvej 55,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Unisats ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-13,1998-12-01,2017-04-21,,Statsautoriseret revisor,,,20222670.0,21296287.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Unisats ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Martin LindÃ¸ Westergaard,Martin LindÃ¸ Westergaard,Danske Bank A/S,Unisats ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,false,2017-03-13,Odense,,,,urn:ofk:oid:23803416,indberetninger-20180424,2.5097342,21296287,,2018-03-27T19:30:21.977Z,2017-05-03T12:26:46.410Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-41-NY,2017-05-03T12:26:46.558Z,,,,,,,,,,,,,,,,,,,,,,
