entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,ExtraordinaryDividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
21293377,2017-03-01,2018-02-28,ID_10,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,294629.0,4073807.0,6076776.0,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,7564.0,785.0,Aalborg,2017-03-01,2018-02-28,1327148.0,1701561.0,1708340.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,374413.0,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2017-03-01,2018-02-28,ID_18,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,850148.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2017-03-01,2018-02-28,ID_20,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,450000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2017-03-01,2018-02-28,ID_22,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,27000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2017-03-01,2018-02-28,ID_9,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2018-02-28,2018-02-28,ID_7,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,3199608.0,1546817.0,125000.0,2240810.0,368772.0,1022148.0,451636.0,206175.0,507162.0,3199608.0,2110933.0,206175.0,958798.0,981155.0,78996.0,958798.0,850148.0,66527.0,66527.0,47000.0,2110933.0,733674.0,365126.0,487818.0,20397.0,30978.0,19653.0,,,
21293377,2018-03-01,2018-03-01,ID_14,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,-125000.0,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2018-03-01,2018-03-01,ID_15,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,-47000.0,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2018-03-01,2018-03-01,ID_16,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,,,,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,,,Aalborg,2017-03-01,2018-02-28,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,-850148.0,,,,,,,,,,,,,,,,,,,,,,,,
21293377,2018-03-01,2019-02-28,ID_0,,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2RjLzQxL2I2LzBjM2MtNDM1ZC1iYTM3LWNiMjhkNWIyNGZmZg.pdf,http://regnskaber.virk.dk/77339212/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzI5LzJlLzFkL2Y4NGItNDZjOC1hZjE2LWU5YzJkMmExZjk1MA.xml,true,"9210, Aalborg SÃ",Indkildevej 2a,Til kapitalejerne i Louis Nielsen HjÃ¸rring ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28-02-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-03-2018 - 28-02-2019.",2019-04-12,2019-04-12,1998-11-20,2019-04-24,319297.0,3824232.0,5538906.0,www.louisnielsen.dk,20222670.0,21293377.0,mne26734,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-03-2018 - 28-02-2019 for Louis Nielsen HjÃ¸rring ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Susanne Severinsen,BDO Statsautoriseret revisionsaktieselskab,Louis Nielsen HjÃ¸rring ApS,Louis Nielsen A/S,6948.0,210.0,Aalborg,2017-03-01,2018-02-28,1083109.0,1388639.0,1395377.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2019-02-28,2018-03-01,false,2019-04-12,Aalborg,305530.0,96 32 50 00,RevisionspÃ¥tegning,urn:ofk:oid:27074886,indberetninger-20180424,2.5124211,21293377.0,AWp9k_ITRYGX6_YTHXai,2019-05-03T12:04:07.357Z,2019-05-03T12:03:28.377Z,regnskab,0.0,,2019-02-28,2018-03-01,X19-BA-54-JT,2019-05-03T12:03:28.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
