entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
31484685,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,-15125.0,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,-2487.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,-17612.0,-17612.0,-15125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,0.0,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,,
31484685,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,-17612.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,,
31484685,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,1328206.0,108.0,125000.0,-246669.0,1328206.0,1574875.0,1328098.0,1559875.0,-371669.0,1328098.0,1574875.0,15000.0,,,
31484685,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,125000.0,,,,,,,,,,,
31484685,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,-371669.0,,,,,,,,,,,
31484685,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,-15140.0,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,46943.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,31803.0,31803.0,-15140.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,0.0,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,Til kapitalejeren i MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
31484685,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,31803.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,,
31484685,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,31803.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,,
31484685,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
31484685,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2UwL2Q0L2FmLzhhNzEtNGM2MC04YzA1LTFiZTM3YzM1NGVhZQ.pdf,http://regnskaber.virk.dk/58648413/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2ZkLzNlLzdhLzY1NTctNDE0MC04YjZmLWRmNzBhNDgzY2JhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8700 Horsens,Agatvej 6,DK-8000 Aarhus C,Kystvejen 29,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-21,2008-06-10,2017-05-22,Statsautoriseret revisor,,20222670.0,31484685.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MCX Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Mikael Christensen,Mikael Winther Christensen,Danske Bank,MCX Invest ApS,BDO Statsautoriseret revisionsaktieselskab,Horsens,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2016-12-31,2016-01-01,true,2017-05-21,Aarhus,,urn:ofk:oid:24101690,indberetninger-20180424,2.5122786,31484685.0,,2018-03-29T00:53:59.321Z,2017-06-04T07:57:42.478Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-41-RD,2017-06-04T07:57:42.574Z,,,,,,,,,,,,,,,
