entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34688702,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,2.0,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,2.0,29257.0,684742.0,619035.0,57777.0,1.0,-142740.0,-152740.0,-94964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,-142740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,2.0,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,468358.0,66481.0,80000.0,411006.0,0.0,-299523.0,50233.0,7119.0,7119.0,211052.0,468358.0,767881.0,211052.0,57352.0,79470.0,133473.0,50233.0,-379523.0,538784.0,767881.0,9300.0,46927.0,133473.0,0.0,93400.0,,
34688702,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,2.0,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,2.0,29257.0,596906.0,491018.0,61989.0,0.0,-197134.0,-197134.0,-135145.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25900405.0,REVISIONSFIRMAET KJELDGAARD OG THULSTRUP ApS
34688702,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,-197134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34688702,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzE4L2UzL2QzLzliYWItNDI0YS1hMjZiLTBmMjFjNDlkZDg2MQ.xhtml,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2JmLzhjL2U0L2Y5Y2UtNDE4NS04YzI0LWZiNjBhNDEyMTE3OQ.pdf,http://regnskaber.virk.dk/20788643/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I4L2FkLzBlLzIxYjctNGRkNC04YzM4LTk0ZWNlNTk0MDExNw.xml,true,Danmark,DK,Storvorde,9280.0,3.0,Aalborgvej,Aalborg,9000.0,65.0,Vesterbro,Svenstrup J,9230.0,3.0,GodthÃ¥bsvej,9280  Storvorde,"Aalborgvej 3, Mou",Til kapitalejerne i NÃ¦rkÃ¸b Svenstrup ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-19,2017-06-21,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har overfor bankforbindelse stillet sikkerhed i form af virksomhedspant.</p>",98380505.0,34688702.0,1008283253.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Thulstrup,Peter Odgaard,Peter Odgaard,Dronninglund Sparekasse,NÃRKÃB SVENSTRUP ApS,Tommy Thulstrup,2.0,Svenstrup,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-06-19,Mou,Direktionen anser betingelserne for fortsat at undlade revision for opfyldt,98380430.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24283646,indberetninger-20180424,2.59278,34688702.0,,2018-03-29T17:51:06.608Z,2017-06-23T04:22:42.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-EV,2017-06-23T04:22:42.842Z,,,,,,,,,,,412930.0,52192.0,80000.0,384835.0,12500.0,-496657.0,22833.0,5262.0,5262.0,186014.0,412930.0,909587.0,186014.0,28095.0,70571.0,134129.0,22833.0,-576657.0,636795.0,909587.0,9300.0,46930.0,146629.0,0.0,145991.0,,
