entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
34082227,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,599308.0,599308.0,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,211600.0,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,387708.0,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,483399.0,397599.0,80000.0,403399.0,469808.0,483399.0,13591.0,80000.0,80000.0,80000.0,4.0,5800.0,211600.0,178208.0,13591.0,13587.0,5800.0,
34082227,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,-363.0,-363.0,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",0.0,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,Mehmet Tanis
34082227,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,Ali Bayrak
34082227,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,100000.0,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,-100363.0,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,,,,,,,,,,,,,,,,,,
34082227,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2E3LzcwL2E5LzBmMjktNDVhMi1iODg2LWQ5Njg5ODMxNjgwYw.xhtml,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzI0L2I2LzFmLzcyNGItNDI5ZC05NzEzLTJhNDVlM2I0NDU1Mw.pdf,http://regnskaber.virk.dk/72228043/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2FjLzE5Lzc2L2Q0YTAtNDU2NC1iMDBlLWM0NTQ2NWU2ZTk2NQ.xml,true,KÃ¸benhavn Ã,2100.0,"4, st",Amerika Plads,2980 Kokkedal,BlÃ¥bÃ¦rhaven 19,0.0,Regnskabsklasse B,2019-02-06,2019-02-08,advokat@advobizadvokat.dk,-363.0,34082227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ali Bayrak,UNI-BIZ INVEST HOLDING ApS,Serkan ÃzÃ¼pek,692.0,600000.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,-363.0,2018-12-31,2018-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,Ingen bistand,urn:ofk:oid:26694685,indberetninger-20180424,2.5947857000000005,34082227.0,AWj94iv1et7j816D4HgL,2019-02-17T23:54:56.787Z,2019-02-17T23:54:43.164Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-53-QR,2019-02-17T23:54:43.538Z,271436.0,185636.0,80000.0,191436.0,257845.0,271436.0,13591.0,80000.0,80000.0,80000.0,4.0,5800.0,100000.0,77845.0,13591.0,13587.0,5800.0,
