entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedRevaluationsOfInvestments,InvestmentsGross,RevaluationsOfInvestmentsOfTheYear
30587316,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,536000.0,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,536000.0,536000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,0.0,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,,,
30587316,2014-01-01,2014-12-31,c14,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,536000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,,,
30587316,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,,,
30587316,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,7407000.0,1000.0,125000.0,1000.0,5386000.0,7407000.0,2021000.0,7406000.0,7406000.0,7406000.0,0.0,2021000.0,6033000.0,-772000.0,2021000.0,,,
30587316,2015-01-01,2015-01-01,c116,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,6045682.0,1360250.0,
30587316,2015-01-01,2015-01-01,c119,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,-12500.0,12500.0,
30587316,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,125000.0,,,,,,,,,,,,,
30587316,2015-01-01,2015-01-01,c146,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,6033182.0,,,,,,,,,,,,,
30587316,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,-772220.0,,,,,,,,,,,,,
30587316,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzc0LzczL2JkLzI3NjYtNDBkYS1hYjlkLTdjNWQ5ZmUwOGQ2OA.pdf,http://regnskaber.virk.dk/61378503/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzYyL2Q5L2MwL2VkNzAtNGI0OC05MTMzLTAxODM3Mzc1YWIyMQ.xml,2000 Frederiksberg,StÃ¦gers AllÃ© 20,2000 Frederiksberg,StÃ¦gers AllÃ© 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1 januar - 31. december 2015.",2016-05-18,2007-04-01,2016-05-31,Andre eksterne omkostninger,30587316.0,30587316.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Asunto ApS.,2805502.0,10106.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lui Kastrup,Lui Kastrup,Asunto ApS,Asunto ApS,Frederiksberg,2865108.0,2865108.0,49500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-12-31,2015-01-01,0.0,Ingen bistand,urn:ofk:oid:22694385,indberetninger-20180424,2.5118417999999996,30587316.0,,2018-03-29T07:47:42.815Z,2016-06-14T21:17:41.979Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-57-ZL,2016-06-14T21:17:42.145Z,,,,,,,,,,,,,,,,,,
