entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfSupervisoryBoard
25820568,2016-07-01,2016-07-01,c405,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,311144.0,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2016-07-01,2016-07-01,c704,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2016-07-01,2016-07-01,c725,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,1042325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2016-07-01,2017-06-30,c120,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,,-26318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,,-26318.0,15421.0,113.0,37853.0,50132.0,857.0,12279.0,-33741.0,15421.0,-7423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2016-07-01,2017-06-30,c726,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,,-26318.0,,,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,311144.0,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,2852151.0,,,,,,,,,,,,3195854.0,18695.0,625000.0,49631.0,14850.0,3033902.0,3195854.0,268161.0,96038.0,112321.0,96038.0,3146223.0,24368.0,87953.0,4502.0,3033902.0,75542.0,75542.0,1916007.0,172123.0,38600.0,106521.0,30936.0,16086.0,22500.0,,,,,
25820568,2017-06-30,2017-06-30,c706,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2017-06-30,2017-06-30,c715,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,311144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25820568,2017-06-30,2017-06-30,c727,,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2FkLzdiLzI3LzBjMGMtNDM1ZS1hZDQxLTM1ODdiMDViMjM5Mw.pdf,http://regnskaber.virk.dk/86502852/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzBlLzc4LzMyLzk4MTAtNDJmZS04MjRkLTkzMDAzNGMzMzkwMg.xml,Danmark,KÃ¸benhavn V,1612.0,"6, 5. sal",Ved Vesterport,Kgs. Lyngby,2800.0,96.0,Lyngby Hovedgade,Kastrup,2770.0,13.0,Hornevej,"1612, KÃ¸benhavn V","Ved Vesterport, 6, 5. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-10,2018-12-10,2018-12-10,statsautoriseret revisor,kobenhavn@brandtrevision.dk,25492145.0,25820568.0,25492145.0,mne9163,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for FFJ Ejendomme ApS.,-285.0,Ãrsrapport,0.0,42208.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Uffe Nikolajsen,Frank Jensen,Finn Jensen,Nordea Bank,FFJ Ejendomme ApS,Kastrup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,2018-12-10,KÃ¸benhavn,33932233.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26499423,indberetninger-20180424,2.5118406,25820568.0,AWfQo6p3et7j816DxhW7,2018-12-21T12:00:57.424Z,2018-12-21T12:00:44.972Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-49-HZ,2018-12-21T12:00:45.156Z,1916007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
