entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
33080603,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,-108055.0,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-557100.0,2015-02-11,2010-08-01,2015-04-13,-2210447.0,Statsautoriseret revisor,info@poly-control.com,-746394.0,5997386.0,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,-277885.0,-280351.0,9567.0,Harlev J,0.0,2104606.0,2769761.0,3040545.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,-43312.0,-665155.0,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,-425197.0,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,2104606.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,7863642.0,5285238.0,1112151.0,80000.0,6609943.0,86526.0,2598306.0,141548.0,1112151.0,1074062.0,0.0,7863642.0,5016402.0,627352.0,0.0,627352.0,1074062.0,1253699.0,0.0,373440.0,92504.0,141548.0,248934.0,248934.0,2518306.0,0.0,1251730.0,4389050.0,399500.0,684757.0,181358.0,125000.0,250643.0,557100.0,816165.0,71613.0,,,,,,,,,
33080603,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2014-01-01,2014-01-01,c140,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,2518306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2014-01-01,2014-01-01,c189,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,1026852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2014-01-01,2014-01-01,c32,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249142.0,3361293.0,,,,,,,
33080603,2014-01-01,2014-01-01,c88,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10358.0,151906.0,,,,,
33080603,2014-01-01,2014-01-01,c94,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzhkLzhhLzY3LzI0NDEtNDYyZS04NzkxLTM3M2QzNTc1NGRlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y0L2JhLzg5LzVjMmYtNDFmNS04YjI3LTI3MTNiMGM1ZTc4Yg.xml,1.0,3267189.0,30700.0,Varde,6800.0,25.0,Markedspladsen,NÃ¸rre Nebel,6830.0,46.0,Bredgade,8462  Harlev J,Gammel Stillingvej 427 C,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Poly-Control ApS,,275932.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-02-11,2010-08-01,2015-04-13,,Statsautoriseret revisor,info@poly-control.com,,,www.poly-control.com,33080603.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Poly-Control ApS.,Ãrsrapport,30700.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Henning Overgaard,Hans GrÃ¸nlund Overgaard,Sparekassen for NÃ¸rre Nebel og Omegn,Poly-Control ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Harlev J,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2014-12-31,4.0,2014-01-01,2015-02-11,Varde,,,42 42 81 22,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:5111985,indberetninger-20180424,2.5118406,33080603.0,,2018-03-30T09:35:47.105Z,2015-04-14T13:33:29.308Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-64-JL,2015-04-14T13:33:29.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
