entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
34883726,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1804.0,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,-4375.0,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,4620.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,12620.0,8000.0,Fjerritslev,2017-01-01,2017-12-31,6441.0,8245.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,1804.0,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,,
34883726,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,6441.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,,
34883726,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,98994.0,4.0,80000.0,94190.0,98994.0,4804.0,14190.0,4804.0,98990.0,98990.0,1804.0,3000.0,,
34883726,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,80000.0,,,,,,,,,,
34883726,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,14190.0,,,,,,,,,,
34883726,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1860.0,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,-4500.0,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,4955.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,12955.0,8000.0,Fjerritslev,2017-01-01,2017-12-31,6595.0,8455.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,1860.0,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
34883726,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,6595.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,,
34883726,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,6595.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,,
34883726,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
34883726,2018-01-01,2018-12-31,c726,,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzg4Lzg1Lzk0L2ZhL2E4OTYtNGUwMi04NTI0LTE0OTVlMmU5NGZkMg.pdf,http://regnskaber.virk.dk/62738843/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2IwLzZlL2RhLzJkN2MtNDlmMy1hNzhiLWMyZjkzMzI0NjlkOA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aabybro,9440.0,27.0,Ãstergade,9690 Fjerritslev,Havvejen 403,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Komplementarselskabet Maseke Game ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-10,2012-12-03,2019-05-10,Statsautoriseret revisor,,20222670.0,34883726.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Komplementarselskabet Maseke Game ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Lars Lindholm Andreasen,Lars Lindholm Andreasen,Sparekassen Vendsyssel,Komplementarselskabet Maseke Game ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fjerritslev,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2018-12-31,2018-01-01,true,2019-05-10,BrÃ¸nderslev,,urn:ofk:oid:27146664,indberetninger-20180424,2.5097342,34883726.0,AWq7MOO_RYGX6_YTHtIV,2019-05-15T11:11:50.426Z,2019-05-15T11:11:43.900Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-07-SW,2019-05-15T11:11:44.100Z,,,,,,,,,,,,,,
