entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DividendPaid,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25903323,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,850.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-40134.0,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,160527.0,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,-287.0,0.0,Aalborg,120956.0,160240.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,-39284.0,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
25903323,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,1323.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
25903323,2014-01-01,2014-12-31,c6,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,119633.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
25903323,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,349799.0,183454.0,178556.0,349799.0,320910.0,349799.0,28889.0,8000.0,151.0,119633.0,22721.0,28889.0,166345.0,20134.0,755.0,166194.0,
25903323,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,178556.0,,,,,,,,,,,,
25903323,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,22721.0,,,,,,,,,,,,
25903323,2015-01-01,2015-01-01,c161,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,119633.0,,,,,,,,,,,,
25903323,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-29812.0,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,124472.0,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,-69.0,1066.0,Aalborg,95657.0,125469.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,-29812.0,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
25903323,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,657.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
25903323,2015-01-01,2015-12-31,c162,,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzAzL2QyLzk0LzE4NmEtNDYzMi05ZGM1LTM0MTg1MjNhNzA2NQ.pdf,http://regnskaber.virk.dk/32330952/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzYyL2YwL2NhLzVmNjYtNDZhYS04MmQ1LTQ1NWY1OGIxODFmNQ.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-04-14,2001-01-05,2016-04-14,-119633.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,95000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:22249391,indberetninger-20180424,2.509752,25903323.0,,2018-03-28T20:03:44.476Z,2016-04-19T13:02:02.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-31-DU,2016-04-19T13:02:02.191Z,,,,,,,,,,,,,,,,,
