entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DividendPaid,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25903323,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,433.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-43500.0,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,167093.0,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,-492.0,20.0,Aalborg,123554.0,166621.0,167093.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,-43067.0,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
25903323,2013-01-01,2013-12-31,c30,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,350.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
25903323,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,123204.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
25903323,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,359453.0,183630.0,178556.0,359453.0,323158.0,359453.0,36295.0,8000.0,159.0,123204.0,21398.0,36295.0,175823.0,27500.0,795.0,175664.0,
25903323,2014-01-01,2014-01-01,c137,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,178556.0,,,,,,,,,,,,
25903323,2014-01-01,2014-01-01,c158,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,21398.0,,,,,,,,,,,,
25903323,2014-01-01,2014-01-01,c161,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,123204.0,,,,,,,,,,,,
25903323,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,850.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-40134.0,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,160527.0,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,-287.0,0.0,Aalborg,120956.0,160240.0,160527.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,-39284.0,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
25903323,2014-01-01,2014-12-31,c159,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,1323.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
25903323,2014-01-01,2014-12-31,c162,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8vcGRmcy8yNTkwMzMyMztBcFMyODI4OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32330952/Y3ZyLmRrOi8veGJybHMvWC1EODM5QzU5RS0yMDE1MDQwOF8xNzQ1MjNfNTUx.xml,9000 Aalborg,Skelagervej 15,9220 Aalborg Ãst,Niels Jernes Vej 10,9220 Aalborg Ãst,Niels Jernes Vej 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-30,2001-01-05,2015-03-30,Andre eksterne omkostninger,-123204.0,96354599.0,,25903323.0,25903323.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for NeuroReTrain ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Christensen,Zlatko Matjacic,Spar Nord Bank,NeuroReTrain ApS,NeuroReTrain ApS,,,Aalborg,119633.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-12-31,2014-01-01,,96354500.0,Formand,Ingen bistand,urn:ofk:oid:12572446,indberetninger-20180424,2.5118437,25903323.0,,2018-03-30T08:20:37.478Z,2015-04-08T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-45.627,2015-04-08T22:00:00.000Z,,,,,,,,,,,,,,,,,
