entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
16354295,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,285549.0,285549.0,Statsautoriseret revisor,Ingen.,540501.0,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,114393.0,KÃ¸benhavn,2016-01-01,2016-12-31,140559.0,254952.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,,
16354295,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,140559.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,,
16354295,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,9801635.0,1111696.0,3858730.0,5195843.0,8689939.0,9801635.0,4605792.0,425796.0,3664402.0,3238606.0,8689939.0,528229.0,8689939.0,1337113.0,941390.0,413161.0,,,,
16354295,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,3858730.0,,,,,,,,,,,,,,,,
16354295,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,1337113.0,,,,,,,,,,,,,,,,
16354295,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,7138725.0,15828664.0,,
16354295,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,285549.0,285549.0,Statsautoriseret revisor,Ingen.,530237.0,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,104184.0,KÃ¸benhavn,2016-01-01,2016-12-31,140504.0,244688.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
16354295,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,140504.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,,
16354295,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,140504.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,,
16354295,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzNiLzc0LzdhLzU0NDUtNDhjYi1iODUyLTViODQwYTA1MGFkMg.pdf,http://regnskaber.virk.dk/59245361/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzNmL2FlLzkwL2I3NGItNGJmMC05ODM1LTAzMWFlOGQ2OTQyYQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,Regnbuepladsen 5,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Industrivej, Odense",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-01,1991-12-23,2018-03-29,,285549.0,Statsautoriseret revisor,Ingen.,,20222670.0,16354295.0,20222670.0,mne33723,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Industrivej, Odense.",Ãrsrapport,1537733.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Back Andersen,Preben Lykkegaard Andersen,"K/S Industrivej, Odense",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,26.0,2017-01-01,true,2018-03-01,Odense,urn:ofk:oid:25281274,indberetninger-20180424,2.511692,16354295.0,,2018-04-10T10:16:26.579Z,2018-04-09T14:57:50.983Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-40-GG,2018-04-09T14:57:51.144Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
