entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid
32294596,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,50000.0,Regnskabsklasse B,569664.0,2016-03-31,2016-05-03,35858.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",566005.0,494867.0,625773.0,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,11805.0,0.0,KÃ¸benhavn,2014-01-01,2014-12-31,2060.0,12105.0,23910.0,2015-12-31,2015-01-01,1640304.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",10045.0,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,,,,,,,,,,,,,,,,
32294596,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,2060.0,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,,,,,,,,,,,,,,,,
32294596,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,282791.0,54756.0,126000.0,171245.0,109305.0,111546.0,110000.0,282791.0,173486.0,110000.0,111546.0,173486.0,0.0,111546.0,-16695.0,173486.0,6489.0,0.0,6489.0,
32294596,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,0.0,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,109305.0,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,126000.0,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,0.0,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,-16695.0,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,0.0,Regnskabsklasse B,843042.0,2016-03-31,2016-05-03,40458.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",650693.0,536645.0,784150.0,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,2859.0,0.0,KÃ¸benhavn,2014-01-01,2014-12-31,90140.0,90140.0,92999.0,2015-12-31,2015-01-01,2163837.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",0.0,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,,,,,,,,,,,,,,,,0.0
32294596,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzE1LzE3L2I0LzcwYzktNGFhMi05ZmUwLWVmY2M0NDI1YjQ2MA.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzBkL2M4L2QwLzg5YWEtNDBmOS04Y2MyLTQ5OTZmM2U4NzMwMg.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzhlLzRlL2VkLzI0NmQtNGFjYS05NThmLWQxNGQ2ZDUzOWI4Yg.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2016-03-31,2016-05-03,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ 1.000 kr. Anparterne er ikke opdelt i klasser.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:22307435,indberetninger-20180424,2.5955422,32294596.0,,2018-03-28T15:41:25.291Z,2016-05-03T10:26:12.799Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-18-HM,2016-05-03T10:26:13.338Z,,,,,,,,,,,,,,,,,,,,
