entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
32294596,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,0.0,Regnskabsklasse B,843042.0,2017-04-20,2017-04-24,40458.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,650693.0,536645.0,784150.0,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,2859.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,90140.0,90140.0,92999.0,2016-12-31,2016-01-01,2163837.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",0.0,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,
32294596,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,90140.0,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,
32294596,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,411582.0,198861.0,126000.0,317494.0,0.0,0.0,199445.0,94088.0,100000.0,411582.0,212137.0,0.0,100000.0,94088.0,212137.0,10000.0,94088.0,73445.0,212137.0,18633.0,0.0,0.0,8633.0,
32294596,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,73445.0,,,,,,,,,,,,,,,,,
32294596,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,0.0,,,,,,,,,,,,,,,,,
32294596,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,199445.0,,,,,,,,,,,,,,,,,
32294596,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,126000.0,,,,,,,,,,,,,,,,,
32294596,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,-20000.0,Regnskabsklasse B,889536.0,2017-04-20,2017-04-24,40458.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,1050917.0,559833.0,1070895.0,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,8412.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,18908.0,-28892.0,-20480.0,2016-12-31,2016-01-01,2540264.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",-47800.0,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
32294596,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzlkLzk1LzViL2NlZTEtNGJhNi1iZjA4LThlMjIwMTA2Nzk4Mg.xhtml,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2RjL2FjL2ZkLzY5NzUtNDliZS1hNzA2LTcxM2VkMTY2YWMwNA.pdf,http://regnskaber.virk.dk/69549223/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2E0L2M0LzEyL2I5NjUtNDQ0ZC1iZmQ3LWVhNWM4NDJiNmFlOA.xml,true,KÃ¸benhavn K,1004.0,18.0,ÃbenrÃ¥,KÃ¸benhavn K,1171.0,"30, st th",FiolstrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,,Regnskabsklasse B,,2017-04-20,2017-04-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",info@scurryhub.dk,,,,32294596.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann-Ottesen,Santolo Dino Tassini,Spar Nord,AVENTUNE ApS,Regnskab - BogfÃ¸ring ApS,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen bestÃ¥r af 126 stk. anparter Ã¡ kr. 1.000.</p>","Da selskabet fortsat lever op til kravene, er revision for det kommende Ã¥r fravalgt.",,false,false,Ingen bistand,urn:ofk:oid:23756557,indberetninger-20180424,2.5953817000000003,32294596.0,,2018-03-27T15:51:51.516Z,2017-04-25T06:24:42.851Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-68-XE,2017-04-25T06:24:43.057Z,,,,,,,,,,,,,,,,,,,,,,,,
