entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30195663,2014-01-01,2014-12-31,c110,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,2136335.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195663,2014-01-01,2014-12-31,c90,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,2136335.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,57891.0,-270335.0,0.0,2348779.0,2078444.0,-270335.0,57891.0,,,,,,,,,,,,,,,,,,,,,,,
30195663,2014-12-31,2014-12-31,c112,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,144865258.0,99379.0,15008486.0,125654482.0,196030.0,12068.0,15668710.0,144865258.0,129196548.0,19210776.0,19210776.0,129089525.0,19210776.0,129089525.0,107023.0,6159098.0,660224.0,107023.0,125555103.0,119187907.0,,,
30195663,2015-01-01,2015-01-01,c231,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,19210776.0,,
30195663,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,15008486.0,,,,,,,,,,,,,,,,
30195663,2015-01-01,2015-01-01,c273,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,660224.0,,,,,,,,,,,,,,,,
30195663,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,-10547539.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,0.0,-6715533.0,-14850904.0,11018898.0,-10547539.0,-6715533.0,0.0,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30195663,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barry Kenny
30195663,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,-10547539.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30195663,2015-01-01,2015-12-31,c2,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzQ2L2VmLzhiLzY1OGItNDRkMi1iMzM0LTJlYzQyZDBkOTljOQ.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzdlLzY1L2Y2L2M1NDctNDc2OC05NzIyLTQzNWE0ZjBkMWM0ZQ.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2016-05-10,2007-01-01,2016-05-25,Statsautoriseret revisor,20222670.0,30195663.0,20222670.0,Ãrsrapport,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,KÃ¸benhavn,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-05-10,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22442036,indberetninger-20180424,2.5097437,30195663.0,,2018-03-29T03:00:34.508Z,2016-05-25T14:14:38.660Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-76-CB,2016-05-25T14:14:38.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Edgar Serge VÃ¸gg
