entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
30195663,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,-6715533.0,-6715533.0,20222670.0,30195663.0,20222670.0,0.0,Ãrsrapport,0.0,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,-3832051.0,45.0,3832051.0,KÃ¸benhavn,2015-01-01,2015-12-31,-10547539.0,-10547539.0,-6715533.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,0.0,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,,,
30195663,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,-10547539.0,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,,,
30195663,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,89787342.0,3941588.0,15008486.0,196030.0,4000.0,5121171.0,89787342.0,84666171.0,19210776.0,19210776.0,3824457.0,19210776.0,3824457.0,80841714.0,6867904.0,-9887315.0,80841714.0,0.0,66634978.0,59567044.0,,,,
30195663,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,15008486.0,,,,,,,,,,,,,,,,,,
30195663,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,-9887315.0,,,,,,,,,,,,,,,,,,
30195663,2016-01-01,2016-01-01,c736,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,19210776.0,,,
30195663,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,-641046.0,-641046.0,20222670.0,30195663.0,20222670.0,83944732.0,Ãrsrapport,1393878.0,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,-1393878.0,1183786.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,83093594.0,83093594.0,-641046.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,0.0,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
30195663,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,,,Barry Kenny
30195663,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,,,Carl Edgar Serge VÃ¸gg
30195663,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzFlLzc0LzIyL2Q2YTUtNDQ5Yy1hYjI5LTZiNmFjNDc3ODgzYw.pdf,http://regnskaber.virk.dk/36659103/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzk4LzBhLzA1LzJiODgtNDNjNi04YWMxLTNjNDFhZmRjYjkyOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Copenhagen,2100.0,Langelinie AllÃ© 35,1057 KÃ¸benhavn K,"Holbergsgade 14, 2. tv.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2017-05-16,2007-01-01,2017-06-02,Statsautoriseret revisor,,,20222670.0,30195663.0,20222670.0,,Ãrsrapport,,0.0,Ole C. K. Nielsen,Thomas GjÃ¸l-TrÃ¸nning,Eastlight ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2015-01-01,2015-12-31,83093594.0,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-17,KÃ¸benhavn,,urn:ofk:oid:24090751,indberetninger-20180424,2.5124211,30195663.0,,2018-03-28T23:29:30.939Z,2017-06-02T13:45:03.623Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-30-BC,2017-06-02T13:45:03.837Z,,,,,,,,,,,,,,,,,,,,,,,,
