entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DistributionCosts,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherLongtermInvestments,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTradePayables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
74006612,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,-2764.0,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,2743.0,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,120.0,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,2253.0,3005.0,2618.0,2016-12-31,2016-01-01,false,false,4517.0,752.0,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,
74006612,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,2253.0,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,
74006612,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,159551.0,203315.0,151914.0,159551.0,154167.0,159551.0,5384.0,3131.0,2745.0,2253.0,3131.0,-43764.0,-45227.0,-1282.0,,,
74006612,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,609.0,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,-609.0,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,305.0,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,-914.0,-914.0,-609.0,2016-12-31,2016-01-01,false,false,4517.0,0.0,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,
74006612,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,Niels Filstrup,Hr,
74006612,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,Mary Romana Elizabeth Filstrup,Fru,
74006612,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,Niels Filstrup
74006612,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,Mary Romana Elizabeth Filstrup
74006612,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,-914.0,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,,,,,,,,,,,,,,,,,
74006612,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q4L2E1L2Y2L2JiZmUtNDk1NS04NTMxLTBlYTkxYjJlZGE1Mg.xhtml,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzlmLzZmLzliL2MwYmYtNGZiOC05MjAwLTRjYmRiNTk2ZjJmNw.pdf,http://regnskaber.virk.dk/21660047/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyL2U1L2NiLzc0MDEtNDU1NS04NjMwLWVlN2I1ZGFhNDMwYw.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,28.0,Hovedgaden,BirkerÃ¸d,3460.0,9.0,PrÃ¦stevangen,3460  BirkerÃ¸d,"PrÃ¦stevangen 9,",125.0,Regnskabsklasse B,,2017-04-22,2017-04-22,0.0,nf@filcotech.dk,,74006612.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,39710.0,2253.0,2253.0,Niels Filstrup,Jyske Bank,FILCOTECH CONSULT ApS,Niels Filstrup,39710.0,,507.0,0.0,39710.0,29167.0,BirkerÃ¸d,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,4517.0,,23706116.0,false,false,Ingen bistand,urn:ofk:oid:23748610,indberetninger-20180424,2.595548,74006612.0,,2018-03-27T15:13:08.161Z,2017-04-22T12:20:43.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-63-UJ,2017-04-22T12:20:43.215Z,160900.0,75303.0,125000.0,121190.0,153252.0,160900.0,7648.0,3131.0,2745.0,-915.0,7648.0,45887.0,44424.0,-1282.0,,,
