entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,RemunerationOfManagementCategory,AdditionsToInvestments,ProfitLossRelatedToInvestments,Dividend,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InvestmentInPropertyPlantAndEquipment,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RemunerationOfManagementCategories,ResultsFromNetFinancials,ReturnOnEquity,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DividendPaid,LongtermInvestmentsAndReceivables,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfAuditorCountry,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,EmailOfAuditor,ExplanationOfNotDisclosingCashFlowsStatements,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnOmissionOfConsolidatedFinancialStatement,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,GrossResult,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
18528983,2015-10-01,2015-10-01,c172,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,-610000.0,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,10124000.0,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2015-10-01,c704,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2015-10-01,c725,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,9500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2015-10-01,c728,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,12358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c106,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c120,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c124,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c174,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,,,13000.0,364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c2003,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18528983,2015-10-01,2016-12-31,c3,,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzhmLzkwL2FkOTYtNDM0Yy1hMGJkLTlmN2E4ZThjYzk5Nw.pdf,http://regnskaber.virk.dk/38982581/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzYzLzY4L2VkLzQ1MDQtNGRhYy05NTYwLWVjNDIwMzQxMjA3MA.xml,,597000.0,Glostrup,2600.0,55.0,Sydvestvej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejerne,78000.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-04,2018-06-04,1995-05-17,2018-06-04,260000.0,10000000.0,18528983.0,16119040.0,Ãrsrapport,,0.0,600000.0,Jakob Nielsen,WERD ApS,"BUUS JENSEN, Statsautoriserede revisorer",Glostrup,2015-10-01,2016-12-31,Glostrup,2017-12-31,2017-01-01,2018-06-04,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:25730404,indberetninger-20180424,2.5124327999999996,18528983.0,AWPUYKcM0wkEsASktddf,2018-06-06T09:15:35.280Z,2018-06-06T09:14:52.837Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-LP,2018-06-06T09:14:53.092Z,,10318000.0,,,,,16.0,397000.0,14162000.0,23.2,28335000.0,364000.0,162000.0,1301000.0,779000.0,1548000.0,499000.0,23000.0,1386000.0,597000.0,13114000.0,13776000.0,0.0,-662000.0,59.5,112000.0,2796000.0,12674000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
