entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,DecreaseOfCapital,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
16349216,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",56000.0,2017-02-02,1961-06-09,2017-03-12,-1000.0,Statsautoriseret revisor,-401700.0,-56000.0,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,-25000.0,319000.0,Toftlund,2015-01-01,2015-12-31,181000.0,237000.0,-57000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,-56000.0,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,,,,,
16349216,2015-01-01,2015-12-31,c178,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,402000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,,,,,
16349216,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,-221000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,,,,,
16349216,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,11105000.0,167000.0,515000.0,8688000.0,11105000.0,2417000.0,10728000.0,2400000.0,402000.0,7771000.0,10728000.0,2417000.0,210000.0,0.0,210000.0,17000.0,,,,,
16349216,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,515000.0,,,,,,,,,,,,,,,,,
16349216,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,7771391.0,,,,,,,,,,,,,,,,,
16349216,2016-01-01,2016-01-01,c258,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,401700.0,,,,,,,,,,,,,,,,,
16349216,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",124630.0,2017-02-02,1961-06-09,2017-03-12,0.0,Statsautoriseret revisor,-401700.0,-97089.0,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,-1650.0,665321.0,Toftlund,2015-01-01,2015-12-31,441952.0,566582.0,-97089.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,-124630.0,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,Til kapitalejerne i JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,
16349216,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,307605.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,,,,,
16349216,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFmLzZiLzI0LzhjMTgtNDcxNC1hNzNjLWQwMDhjZjk3NTM2ZQ.pdf,http://regnskaber.virk.dk/61294361/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzg0LzI0LzJhLzZkNzMtNGIyNi1hYWFjLTA0MDJjYWM0MTgyZA.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6520 Toftlund,Svinget 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,1961-06-09,2017-03-12,,Statsautoriseret revisor,-401700.0,,20222670.0,16349216.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rinta A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,JÃ¸rn Lassen Schmidt,JÃ¸rn Lassen Schmidt,JÃ¸rinta A/S,BDO Statsautoriseret revisionsaktieselskab,,,Toftlund,2015-01-01,2015-12-31,134347.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Toftlund,2016-12-31,2016-01-01,true,2017-02-02,Haderslev,,74 83 14 14,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23623154,indberetninger-20180424,2.5097342,16349216.0,,2018-03-28T02:16:43.525Z,2017-03-21T08:42:06.222Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-79-QF,2017-03-21T08:42:06.380Z,,,,,,,,,,,,,,,,,,,,,
