entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
33864493,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,808153.0,975324.0,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,18846.0,Gentofte,2017-01-01,2017-12-31,115693.0,148325.0,167171.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",32632.0,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,,,,,,,,,,,
33864493,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,115693.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,,,,,,,,,,,
33864493,2017-12-31,2017-12-31,c7,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,506987.0,0.0,80000.0,506987.0,37285.0,19531.0,-15960.0,506987.0,522947.0,257228.0,-95960.0,265719.0,522947.0,506987.0,450171.0,,
33864493,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,0.0,,,,,,,,,,
33864493,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,-15960.0,,,,,,,,,,
33864493,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,80000.0,,,,,,,,,,
33864493,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,-95960.0,,,,,,,,,,
33864493,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,851308.0,706533.0,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,14338.0,Gentofte,2017-01-01,2017-12-31,-124302.0,-159113.0,-144775.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",-34811.0,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,,,,,,,,,,0.0,
33864493,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,,,,,,,,,,,Ian Andrew Sanders
33864493,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2FlLzE0L2VkL2VkNjYtNDNjMS04MzQyLWQzMDNmZDJhYTliNQ.xhtml,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVlL2Q4L2NiLzUyYzctNDcyZS1iY2VlLTNjZDgwZTQzYmRmZQ.pdf,http://regnskaber.virk.dk/39446833/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzU1LzliLzk1LzFjNTgtNDE4NC1hNWRjLWY5OTBkM2JhOTUyYw.xml,true,Gentofte,2820.0,"120, st tv",JÃ¦gersborgvej,2100 KÃ¸benhavn Ã,"LivjÃ¦gergade 23, 2. th.",2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-29,,,33864493.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Henriksen,I&L BYG ApS,Michael SÃ¸lling,,Gentofte,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 80 anparter Ã¡ nominelt DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Ingen bistand,urn:ofk:oid:27305837,indberetninger-20180424,2.5927862999999998,33864493.0,AWsFMXdnRYGX6_YTIMcN,2019-05-29T20:04:31.436Z,2019-05-29T20:04:15.892Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-49-JP,2019-05-29T20:04:16.121Z,,,,,,,,,,,,,,,,0.0,
