entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfReportingEntity,Equity,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
20472030,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,Ib Skovby
20472030,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
20472030,2015-06-30,2015-06-30,ID_9,,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzgxLzQwL2FjLzMxNmEtNGU1Ni1iYjdkLTVlYzRjOGM4OGFlMg.pdf,http://regnskaber.virk.dk/03027402/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhkL2I2L2ZjL2Q4NDYtNDE5My04M2FmLWUyYjk2NGU2ZjhhMw.xml,"SÃ¸nderborg, 6400",Peter Kaads Vej 5  Vollerup,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-07-2014 - 30-06-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-11-30,2015-12-01,0.0,0.0,66328511.0,20472030.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2014 - 30-06-2015 for Ib Skovby Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ib Skovby,Broager Sparekasse,Ib Skovby Holding ApS,Ib Skovby Holding ApS,0.0,"SÃ¸nderborg, 540",2015-06-30,2014-07-01,74 43 70 39,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21747057,indberetninger-20180424,2.511692,20472030.0,,2018-03-30T19:35:07.014Z,2015-12-06T08:58:41.345Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-FM,2015-12-06T08:58:41.462Z,
