entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfAccountingPolicies,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementByExecutiveAndSupervisoryBoards,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables
32330266,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",825088.0,30789.0,913561.0,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,88473.0,88473.0,88473.0,2017-12-31,2017-01-01,944350.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,20601.0,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,67872.0,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,895035.0,753542.0,723271.0,895035.0,694230.0,895035.0,200805.0,40000.0,200805.0,-101200.0,67872.0,40000.0,200805.0,101493.0,17399.0,84094.0
32330266,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",849862.0,43100.0,1068050.0,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,169415.0,218188.0,218188.0,2017-12-31,2017-01-01,1111150.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,103400.0,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,66015.0,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,,,,,,,,,,,,,,,,
32330266,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2Y3LzhjL2UwLzNjMWEtNGE3MS04YjBlLWQ1Y2I1ZjdiNTVhMg.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzAwLzA0LzRlLzQ4NGItNDhiNi1hNWY1LTViNDJkMjhjMDA2NQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzkxLzM5Lzg4LzU3NzYtNDg5Yi1iZTExLTgxN2MzNjkxOGI5NA.xml,true,Danmark,DK,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,Regnskabsklasse B,2018-06-06,2018-06-06,"<p xmlns=""http://www.w3.org/1999/xhtml"">.</p>",,,,32330266.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Intet at bemÃ¦rke.</p>",Jan Friis Nielsen,Jan Friis Nielsen,Inge Tange Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,4287.0,SkÃ¸dstrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",48773.0,21862168.0,false,false,DirektÃ¸r,Medindehaver,Ingen bistand,urn:ofk:oid:25731466,indberetninger-20180424,2.5927935,32330266.0,AWPUhQ290wkEsASktdl3,2018-06-06T09:54:44.103Z,2018-06-06T09:54:38.170Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-TQ,2018-06-06T09:54:38.348Z,1005509.0,817723.0,694230.0,1005509.0,760245.0,1005509.0,245264.0,40000.0,245264.0,-103400.0,169415.0,40000.0,245264.0,147786.0,1411.0,146375.0
