entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermTradePayables,StatementByExecutiveAndSupervisoryBoards,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
32330266,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,881101.0,119439.0,1277742.0,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,295968.0,396641.0,396641.0,2015-12-31,2015-01-01,1397181.0,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,100673.0,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,97800.0,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,198168.0,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,653723.0,245161.0,278154.0,653723.0,476708.0,653723.0,177015.0,986.0,40000.0,176342.0,-98400.0,295968.0,40000.0,177015.0,368562.0,673.0,368562.0,,
32330266,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,858287.0,91535.0,1324165.0,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,347878.0,465878.0,465878.0,2015-12-31,2015-01-01,1415700.0,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,118000.0,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,Jan Friis Nielsen,DirektÃ¸r
32330266,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,Inge Tange Nielsen,Medindehaver
32330266,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,99800.0,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
32330266,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzM2LzIwL2U0LzJhZjEtNDU4Zi04MDE2LTNlNmRjOWI5YmI1OA.xhtml,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IyLzcyLzBiLzBiY2UtNGIzNi1hN2NjLWRjM2ViOWI3M2RkOQ.pdf,http://regnskaber.virk.dk/66203323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2VjLzdiLzFhLzE5MTctNGIyMS1iNjgwLTY3NjYyY2Y4MTA1ZQ.xml,Danmark,Risskov,8240.0,2.0,Voldbjergvej,SkÃ¸dstrup,8541.0,18.0,Mosrosevej,8541 SkÃ¸dstrup,Mosrosevej 18,"Regnskabsklasse B, mikrovirksomhed",2016-01-12,2016-01-12,info@advisor4it.dk,,,,32330266.0,Ãrsrapport,Jan Friis Nielsen,Jan Friis Nielsen,Jyske Bank,ADVISOR4IT ApS,Jan Friis Nielsen,SkÃ¸dstrup,2014-01-01,2014-12-31,248078.0,,,2015-12-31,2015-01-01,,98325.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det er fravalgt at benytte en revisor til Ã¥rsregnskabet.</p>",Revisor er fravalgt.,,21862168.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21886112,indberetninger-20180424,2.595549,32330266.0,,2018-03-28T16:04:54.493Z,2016-01-13T12:02:47.821Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-37-LP,2016-01-13T12:02:47.953Z,,,,,,,,,,,,,,,,,,,
