entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,Dividend,AdditionsToInvestments,InvestmentsWithNegativeEquityDepreciatedOverReceivables,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
29609039,2017-01-01,2017-01-01,c176,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,1291919.0,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,80000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-01-01,c251,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,448643.0,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,82500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-01-01,c735,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,1740562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,367796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,991688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-12-31,c178,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,,-300000.0,636874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-12-31,c2019,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-12-31,c252,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,,-100000.0,98134.0,,0.0,1846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29609039,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzJhLzI3LzEwL2FmYjktNDgxYS1iYzM3LThmM2MwNTA0YWEwNQ.pdf,http://regnskaber.virk.dk/93090692/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2YzL2VhLzg5LzVjMzUtNDk2Yy1hMGE1LTQ1OGJhMzQ3OWY0OQ.xml,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,Give,7323.0,7.0,Riisvej,"7160, TÃ¸rring","Bredgade, 29",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2006-05-29,2019-04-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",52900.0,32285201.0,29609039.0,32285201.0,mne32857,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for NÃ¸rum Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lene BrÃ¸dsgaard,Thomas NÃ¸rum,Thomas NÃ¸rum,"Martinsen, Statsautoriseret Revisionspartnerselskab",NÃ¸rum Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Give,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-12-31,2018-01-01,2019-04-02,TÃ¸rring,75 80 19 33,RevisionspÃ¥tegning,urn:ofk:oid:26946001,indberetninger-20180424,2.5117154,29609039.0,AWntgVLvRYGX6_YTGnNa,2019-04-05T12:38:45.209Z,2019-04-05T12:37:49.018Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-47-GT,2019-04-05T12:37:49.175Z,,728542.0,,,,,,-6000.0,98134.0,636874.0,2951.0,1297.0,727354.0,-6000.0,-1188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
