entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33072376,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",-41290.0,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,13341.0,2078.0,Aalborg,2016-10-01,2017-09-30,-52553.0,-52553.0,-41290.0,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,,
33072376,2016-10-01,2017-09-30,c6,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,-52553.0,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,,
33072376,2017-09-30,2017-09-30,c8,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,52287.0,41.0,80000.0,52287.0,-831312.0,52287.0,883599.0,253449.0,11185.0,-911312.0,883599.0,0.0,52246.0,41061.0,630150.0,,
33072376,2017-10-01,2017-10-01,c10,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,-911312.0,,,,,,,,,,,,
33072376,2017-10-01,2017-10-01,c11,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,-831312.0,,,,,,,,,,,,
33072376,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,80000.0,,,,,,,,,,,,
33072376,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",-12918.0,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,6690.0,0.0,Aalborg,2016-10-01,2017-09-30,-19608.0,-19608.0,-12918.0,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,,
33072376,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,38257846.0,RevisorDK Godkendt Revisionsanpartsselskab
33072376,2017-10-01,2018-09-30,c12,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,,
33072376,2017-10-01,2018-09-30,c13,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzI1LzhkL2U4LzM3ZjMtNGE3YS05OGYxLTc3MmY3YWI3NjU5ZQ.xhtml,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzdmL2U3LzFmLzI1OTctNDQ3My1hNzIyLWIyZTZjNzgwODE0NQ.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzM1Lzg4LzY5LzVkL2JlMzUtNDZmNS1hODA4LWRjMjI0ZGZjZWYzNg.xml,true,Danmark,DK,SÃ¦by,9300.0,"6, st th",Skolegade,Aalborg,9000.0,147.0,NÃ¸rholmsvej,9300 SÃ¦by,Skol,Til kapitalejerne i SÃ¦son Hit Detail ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2019-03-06,2019-03-13,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Ingen.</p>",,33072376.0,mne3372,1022010065.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Hans Larsen,Hans Larsen,Dronninglund Sparekasse,SÃSON HIT DETAIL ApS,RevisorDK Godkendt Revisionsanpartsselskab,,,Aalborg,2016-10-01,2017-09-30,-19608.0,,,2018-09-30,2017-10-01,false,2019-03-06,SÃ¦by,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26821885,indberetninger-20180424,2.5955422,33072376.0,AWl3cue5RYGX6_YTF1vA,2019-03-13T14:27:17.966Z,2019-03-13T14:26:52.873Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-36-DF,2019-03-13T14:26:53.034Z,,,,,,,,,,,,,,,,,
