entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment
33072376,2012-10-01,2012-10-01,c723,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2012-10-01,c741,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",840063.0,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c109,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c111,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c123,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,-212629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c3,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,87371.0,1.0,24000.0,269561.0,413322.0,0.0,36699.0,991.0,371.0,991.0,119141.0,119761.0,2881.0,31770.0,229981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c742,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,-212629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2012-10-01,2013-09-30,c745,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,,,,,,,,,,,,,,,,300000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072376,2013-09-30,2013-09-30,c4,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1007434.0,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,,,,,,,,,,,,,,,,,,1374158.0,190702.0,80000.0,1326333.0,351.0,0.0,26650.0,402508.0,21175.0,1374158.0,366724.0,0.0,397308.0,47825.0,29394.0,353391.0,5200.0,47825.0,0.0,300000.0,627434.0,9688.0,366724.0,0.0,733123.0,375568.0,0.0,32687.0,294955.0,3813.0,,,
33072376,2013-09-30,2013-09-30,c722,,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2E2LzBlLzA2L2U5OGQtNGJiMy1iOTkxLWRmYTgyYzBlODgwNw.pdf,http://regnskaber.virk.dk/67327033/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzYzLzU0L2JiLzg5ZTUtNDBhZS04NTY0LWI5NTY0ZTA5MWRjZQ.xml,23200.0,Aalborg,9000.0,11T,c/o Kennedy Arkaden,"9490, Pandrup","Bransagervej, 16",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-04-15,2015-04-15,2010-07-30,2015-04-15,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,33072376.0,35305890.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for SÃ¦son Hit Detail ApS.,Ãrsrapport,23200.0,Christopher C. Larsen,Christopher Claes Larsen,Dronninglund Sparekasse,SÃ¦son Hit Detail ApS,"Onerevision Nord, statsautoriserede revisorer",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2014-09-30,2013-10-01,2015-04-15,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5127695,indberetninger-20180424,2.5118417999999996,33072376,,2018-03-30T10:31:03.967Z,2015-04-17T10:18:09.646Z,regnskab,0.0,,2014-09-30,2013-10-01,X15-AA-77-JB,2015-04-17T10:18:09.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
