entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
25092015,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,94368.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
25092015,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,9032.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,-15939.0,834.0,28577.0,11804.0,-15939.0,2772.0,,,,,,,,,,,,,,,,,,,
25092015,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
25092015,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,655895.0,122544.0,125000.0,143136.0,645929.0,655895.0,9966.0,512759.0,512759.0,512759.0,6375.0,20592.0,103400.0,417529.0,9966.0,819.0,20592.0,2772.0,
25092015,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,13419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,-6520.0,94.0,23817.0,17203.0,-6520.0,3784.0,,,,,,,,,,,,,,,,,,,
25092015,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
25092015,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,56581.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
25092015,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
25092015,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,Bjarne Schmidt
25092015,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2NkLzJkLzQyLzg5ZjEtNGM0OC05ZTMwLTYwNjUzOTZmN2I3MA.pdf,http://regnskaber.virk.dk/51029052/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2ZkLzM2L2YwLzQ5ODUtNDZlNi1hZDJmLTU5YzhmY2I3MTU4Mg.xml,true,"Haderslev, 6100",Aabenraavej 1A,Til den daglige ledelse i BS Design Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-05-23,2018-05-23,1999-11-15,2018-05-24,27492487.0,25092015.0,27492487.0,mne12006,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BS Design Invest ApS.,Ãrsrapport,Allan Nielsen,Birgit Schmidt,RND Partner,BS Design Invest ApS,"RND Partner, Registreret revisionsanpartsselskab",Haderslev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Haderslev, 510",2017-12-31,2017-01-01,false,2018-05-23,Haderslev,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25542916,indberetninger-20180424,2.5097417999999996,25092015.0,AWOXFRW-x8uVRSOdg09C,2018-05-25T11:36:28.541Z,2018-05-25T11:35:27.316Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-57-RY,2018-05-25T11:35:27.897Z,,,,,,,,,,,,,,,,,,,,,,,,,
