entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
26018390,2013-10-01,2014-09-30,c110,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,22976291.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2013-10-01,2014-09-30,c90,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,22976291.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,82762.0,-88778.0,-11131.0,33276744.0,-10527086.0,243780.0,-10527086.0,243780.0,22893529.0,-99909.0,82762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2014-09-30,2014-09-30,c112,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,19031247.0,32751.0,125000.0,2032751.0,0.0,-8065925.0,16898496.0,19031247.0,26706401.0,100000.0,6904900.0,6782000.0,122900.0,16998496.0,100000.0,2000000.0,30143.0,0.0,16898496.0,390771.0,390771.0,-8190925.0,19300000.0,2000000.0,19801501.0,415737.0,0.0,55621.0,0.0,,,,,,,
26018390,2015-01-01,2015-01-01,c183,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146278.0,2507533.0,14537241.0,,,,
26018390,2015-01-01,2015-01-01,c237,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,
26018390,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2015-01-01,2015-01-01,c273,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,-8190925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2015-01-01,2015-01-01,c279,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,,,,,,6782000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2015-01-01,2015-01-01,c287,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,,,,,,,,,,,,,,,,,,,,,,7900.0,,,,,,,,,,,,,,,,,,,,,,,,,
26018390,2015-01-01,2015-09-30,c0,,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2IyLzM0LzZjL2MzMjItNGQzNy1iNWQ1LWQyMmNjODY0MjFhZQ.pdf,http://regnskaber.virk.dk/09381062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzliLzI5LzYwL2FhODEtNDVlZS05NzkwLTY3OWFiYjQ4YWQyZQ.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,3460 BirkerÃ¸d,BregnerÃ¸dvej 132,DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Boligland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2015.",2016-02-26,2001-04-11,2016-03-03,88778.0,Statsautoriseret revisor,20222670.0,26018390.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 30. september 2015 for Boligland ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Boligland ApS for regnskabsÃ¥ret 1. januar - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Karsten Hagel,Karsten Hagel,Boligland ApS,BDO Statsautoriseret revisionsaktieselskab,Rudersdal,4195763.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2015-09-30,2015-01-01,2016-02-26,Hobro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22061936,indberetninger-20180424,2.5097342,26018390.0,,2018-03-29T00:59:42.116Z,2016-03-04T11:13:23.687Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AR-60-BN,2016-03-04T11:13:23.875Z,-109174.0,-88778.0,5119264.0,0.0,-941286.0,215737.0,-941286.0,215737.0,4304937.0,5030486.0,-109174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
