entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
87194817,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,200000.0,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,2251597.0,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2014-07-01,c744,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,150000.0,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2015-06-30,c109,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,-192600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,7400.0,30000.0,-10300.0,410.0,50484.0,410.0,9774.0,-40300.0,2374.0,30000.0,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,-192600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87194817,2014-07-01,2015-06-30,c745,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,200000.0,150000.0,,,,,,,,,,,,,,,,,
87194817,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,2458997.0,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,,,2475542.0,2030356.0,200000.0,2475542.0,2475542.0,16545.0,432673.0,51.0,12513.0,200000.0,2058997.0,432673.0,16545.0,12513.0,6494.0,0.0,10000.0
87194817,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzJmLzM2LzdkL2FmZjYtNGJiNy04MzczLTNlODA2ODkzODM5Yw.pdf,http://regnskaber.virk.dk/71849178/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2MxL2M4LzI0LzdkMWQtNDAxOC1iNWVhLTUwNTgwNTdkZjAxNg.xml,Danmark,Fjerritslev,9690.0,3.0,Borups AllÃ©,Fjerritslev,9690.0,101.0,Skovbrynet,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-09-02,2016-09-02,1979-06-29,2016-09-06,statsautoriseret revisor,fjerritslev@brandtrevision.dk,200000.0,25492145.0,87194817.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AAL Invest af 1/10 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Hinnerup,Lars Erik Jepsen,Lars Erik Jepsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",AAL Invest af 1/10 2007 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fjerritslev,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fjerritslev,2016-06-30,2015-07-01,2016-09-02,Fjerritslev,96500200.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22960811,indberetninger-20180424,2.5122786,87194817.0,,2018-03-28T19:44:53.013Z,2016-09-13T07:00:43.503Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-89-KM,2016-09-13T07:00:43.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
