entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPrepaymentsReceivedFromCustomers,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
56144528,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,-80199.0,1008886.0,-188289.0,-1279724.0,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,1865704.0,706874.0,1805770.0,585980.0,KÃ¸benhavn,2014-01-01,2014-12-31,-1256678.0,-1297804.0,-2396700.0,2015-12-31,2015-01-01,false,false,-41126.0,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
56144528,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,-1256678.0,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
56144528,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,42092746.0,1522055.0,6900000.0,22092746.0,7012332.0,0.0,76820.0,20000000.0,42092746.0,35080414.0,240800.0,240800.0,50000.0,20000000.0,20036560.0,34582856.0,335304.0,20000000.0,-3544160.0,3656492.0,20036560.0,34839614.0,457311.0,256758.0,122007.0,26820.0,
56144528,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,0.0,1021786.0,-22468.0,-286529.0,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,991880.0,428448.0,2667473.0,705351.0,KÃ¸benhavn,2014-01-01,2014-12-31,906600.0,908242.0,-1330783.0,2015-12-31,2015-01-01,false,false,1642.0,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
56144528,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
56144528,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Palle Fogtdal
56144528,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry Knoblauch
56144528,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Tina Qvindebjerg Hemmingsen
56144528,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,906600.0,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
56144528,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2Y3LzljL2ZmLzAyNGYtNDUzMS1hYWU4LTBmZWQ3NGE4ZTQyMg.xhtml,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI4LzljLzI3LzgzM2YtNGViNS1hYjM5LTZkYjBkM2YwNzM0OQ.pdf,http://regnskaber.virk.dk/82544165/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzhlL2NmLzA0L2QwYjQtNGVmYS05MmNkLTNmNGM0NDU4M2VhNA.xml,true,Klampenborg,2930.0,650.0,Strandvejen,3460 BirkerÃ¸d,Biskop Svanes Vej 33C,Regnskabsklasse B,2016-05-10,2016-05-10,,,,,56144528.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Harry Kloblauch,Palle Fogtdal,Danske Bank,FORLAGET PALLE FOGTDAL A/S,SÃ¸ren Vinther,,,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,33153915.0,false,false,Ingen bistand,urn:ofk:oid:22500419,indberetninger-20180424,2.5949414,56144528.0,,2018-03-29T09:08:37.601Z,2016-05-30T19:30:36.097Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-06-VR,2016-05-30T19:30:36.271Z,41905637.0,570300.0,6900000.0,21905637.0,7918932.0,0.0,169843.0,20000000.0,41905637.0,33986705.0,240800.0,240800.0,0.0,20000000.0,20998352.0,33718776.0,163081.0,20000000.0,-2637560.0,3656492.0,20998352.0,33745905.0,167142.0,27129.0,4061.0,169843.0,
