entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables
36441410,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",50000.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
36441410,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",0.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
36441410,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,-18519.0,,,,,,,,,,,,,,,,,,,,,
36441410,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,-18519.0,-23381.0,315.0,177.0,315.0,-23519.0,-23381.0,-5000.0,,,,,,,,,,,,,,
36441410,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,-18519.0,,,,,,,,,,,,,,,,,,,,,
36441410,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",31481.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,40292.0,31361.0,50000.0,40292.0,3516.0,40292.0,8811.0,8703.0,5000.0,-18519.0,8811.0,108.0,8931.0,415.0
36441410,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",50000.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
36441410,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",-18519.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
36441410,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",50000.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
36441410,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2QyL2M2Lzg3L2NjNDMtNDMzNC1iZGMwLTU0MzQ3YTQ3YjYwNQ.pdf,http://regnskaber.virk.dk/01414463/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzFkLzY4LzIyL2Y3YWUtNDk4Ny1iMDEwLTIxZmNkZjg5YmFjNw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,sal,"Lindegade 10, 1.","6600, Vejen","Torvegade, 16",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-02-02,2017-02-02,2014-11-21,2017-02-10,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",-18519.0,32285201.0,36441410.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ung-i-huset.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Jacob Leander,Jacob Leander Christensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ung-i-huset.dk ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2014-11-21,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-02-02,Vejen,76 96 33 66,77342731.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23563265,indberetninger-20180424,2.5118406,36441410.0,,2018-03-27T21:29:32.493Z,2017-03-07T09:34:45.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-92-LM,2017-03-07T09:34:45.413Z,,,,,,,,,,,,,,,,,,,,,,
