entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfGeneralMeeting,DistributionCosts,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,OtherOperatingIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredTaxLiabilitiesLongterm,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
36470046,2014-12-16,2015-12-31,c1,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,0.0,Regnskabsklasse B,0.0,2017-05-18,0.0,tetzlaff86@gmail.com,0.0,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,0.0,0.0,0.0,0.0,2014-12-16,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2014-12-16,2015-12-31,c3,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2014-12-16,2015-12-31,c5,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2014-12-16,2015-12-31,c7,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36470046,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,0.0,Regnskabsklasse B,0.0,2017-05-18,0.0,tetzlaff86@gmail.com,0.0,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,0.0,0.0,0.0,0.0,2014-12-16,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36470046,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y5LzJhL2ZjLzgzMjItNDUzMS1iYjMxLTMxNTg1NDM1MzI2NA.xhtml,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MzLzhiL2U0L2E1OGQtNGQwYi05ZDBiLWZmNGFiZjQ4ZWZlNQ.pdf,http://regnskaber.virk.dk/64007463/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2Y5LzBkLzFmL2NmNTYtNGE2Mi1iN2Q5LWZkYzQ2OGQ3YTNlZg.xml,true,Danmark,DK,Frederiksberg C,1956.0,"11, 4 th",L. I. Brandes Alle,1956.0,L. I. Brandes Alle 11 4.th,,Regnskabsklasse B,,2017-05-18,,tetzlaff86@gmail.com,,36470046.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Tetzlaff,Nordea,Philip Tetzlaff,Philip Tetzlaff,0.0,,,,,2014-12-16,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,20688030.0,false,true,Ingen bistand,urn:ofk:oid:24217902,indberetninger-20180424,2.5949402000000004,36470046.0,,2018-03-29T11:59:15.020Z,2017-06-15T18:01:49.570Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-21-QA,2017-06-15T18:01:49.697Z,50000.0,50000.0,0.0,50000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
