entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,NameAndSurnameOfMemberOfSupervisoryBoard
35674853,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,-14336.0,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,3910.0,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,3742.0,Aarhus,2017-01-01,2017-12-31,14504.0,14504.0,18246.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,0.0,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,,,,
35674853,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,10594.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,,,,
35674853,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,3910.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,,,,
35674853,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,2229154.0,249.0,4501000.0,4282.0,2098621.0,2229154.0,130533.0,2224623.0,2224623.0,55487.0,2224623.0,55487.0,-2402379.0,75046.0,65418.0,4282.0,,,,
35674853,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,4501000.0,,,,,,,,,,,,,,,
35674853,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,0.0,,,,,,,,,,,,,,,
35674853,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,-2402379.0,,,,,,,,,,,,,,,
35674853,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,4282.0,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,378104.0,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,4012.0,Aarhus,2017-01-01,2017-12-31,369810.0,369810.0,373822.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,0.0,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
35674853,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,-8294.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,,,,
35674853,2018-01-01,2018-12-31,c215,,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2NlLzgyLzQwLzY1MWYtNDBkOS1hYmExLWZhOWJiYzU3ZTlhYw.pdf,http://regnskaber.virk.dk/35847653/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzg1L2QzLzZjLzIzMmQtNDZkNi1iYjIxLTczMWE3YjQxNjAyNQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bosco,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-02,2014-01-15,2019-05-02,Statsautoriseret revisor,,20222670.0,35674853.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Bosco.,,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Bosco,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,2017-01-01,2017-12-31,378104.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-02,Aarhus,,Formand,urn:ofk:oid:27152687,indberetninger-20180424,2.5097342,35674853.0,AWq_bd4ORYGX6_YTHuwK,2019-05-16T06:57:51.283Z,2019-05-16T06:56:49.070Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-VS,2019-05-16T06:56:49.240Z,,,,,,,,,,,,,,,,,,,,
