entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdministrativeExpenses,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,DividendPaid,EmailOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
26680417,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,-2507.0,-499039.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",294361.0,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,-40887.0,-830000.0,bolco@bolco.dk,1800833.0,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,-55370.0,1742.0,Herning,2015-01-01,2015-12-31,915425.0,1207279.0,1260907.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,-291854.0,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,830000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,85425.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,4900690.0,300.0,17165.0,125000.0,6783.0,18569.0,2100966.0,15000.0,2566946.0,0.0,4900690.0,2799724.0,31850.0,5.0,692186.0,108778.0,16850.0,31850.0,830000.0,2566946.0,1145966.0,36807.0,2799724.0,2301594.0,0.0,304958.0,1765773.0,2150299.0,,,,,,,
26680417,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,1145966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,830000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2016-01-01,2016-01-01,c435,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279750.0,296600.0,,,,,
26680417,2016-01-01,2016-01-01,c438,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49400.0,64400.0,,,,,
26680417,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2NkLzkwL2E5LzNhZmMtNDA3My1iYjgyLWU0ZjEzY2U3NGQ3ZQ.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2FlLzc2LzQ3LzFmNmUtNDA5Yi1hZjgyLWVlNTZiMjdlN2VjYw.xml,false,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Bolco ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-17,2002-07-01,2017-02-17,Statsautoriseret revisor,,-830000.0,bolco@bolco.dk,,www.bolco.dk,20222670.0,26680417.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,false,2017-02-17,Herning,,RevisionspÃ¥tegning,urn:ofk:oid:23506846,indberetninger-20180424,2.5118406,26680417.0,,2018-03-27T17:08:21.848Z,2017-02-22T10:27:59.213Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-99-PE,2017-02-22T10:27:59.571Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49261.0,49261.0,,,,,
