entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,DividendPaid,EmailOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
26680417,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,973.0,455566.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",268026.0,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,22418.0,-940000.0,bolco@bolco.dk,1710047.0,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,18875.0,2020.0,Herning,2017-01-01,2017-12-31,946209.0,1215208.0,1232063.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,268999.0,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,940000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,6209.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26680417,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,4647071.0,1013172.0,259405.0,125000.0,5996.0,15682.0,2220261.0,94250.0,2564957.0,0.0,4647071.0,2426810.0,118250.0,125618.0,24000.0,118250.0,940000.0,2564957.0,1155261.0,0.0,2426810.0,950692.0,268026.0,1122277.0,543991.0,,,,,
26680417,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
26680417,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,1155261.0,,,,,,,,,,,,,,,,,,,,,,,
26680417,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,940000.0,,,,,,,,,,,,,,,,,,,,,,,
26680417,2018-01-01,2018-01-01,c437,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,308600.0,332600.0,,,
26680417,2018-01-01,2018-01-01,c440,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,85150.0,179400.0,,,
26680417,2018-01-01,2018-01-01,c446,,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzA0LzgwLzFmLzVkMzctNDBiMy05ZmEwLWJkYTNlMzQ4MDAxMg.pdf,http://regnskaber.virk.dk/71408662/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE3L2FmLzA2LzU1NGMtNDczOS05MDk3LTVhYWFjMzBiNjJkMg.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400  Herning,Torvet 18,7400 Herning,GranvÃ¦nget 8,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Bolco ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-02-11,2002-07-01,2019-02-11,Statsautoriseret revisor,,-940000.0,bolco@bolco.dk,,https://www.bolco.dk,20222670.0,26680417.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Bolco ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Viktor Kyed,Viktor Kyed,RingkjÃ¸bing Landbobank,Bolco ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,false,2019-02-11,Herning,,urn:ofk:oid:26676279,indberetninger-20180424,2.5122833,26680417.0,AWjh6Osqet7j816D4Dw-,2019-02-12T13:33:16.830Z,2019-02-12T13:32:43.982Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-55-TD,2019-02-12T13:32:44.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,49261.0,49261.0,,,
