entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
36051787,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,-15224.0,-776.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,15674.0,1667.0,Statsautoriseret revisor,821614.0,764872.0,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,158086.0,756.0,Aalborg,2016-10-01,2017-09-30,-57172.0,-73172.0,-72416.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,12800.0,-16000.0,650728.0,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36051787,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,-57172.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36051787,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,117439.0,5864.0,50000.0,15224.0,2648.0,0.0,117439.0,114791.0,0.0,0.0,0.0,84078.0,0.0,-47352.0,0.0,0.0,114791.0,111575.0,0.0,9463.0,2000.0,21250.0,94351.0,,,,,
36051787,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,
36051787,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,-47353.0,,,,,,,,,,,,,,,,,,,,,,,
36051787,2017-10-01,2017-10-01,c456,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
36051787,2017-10-01,2017-10-01,c579,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
36051787,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,15026.0,0.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,16305.0,1667.0,Statsautoriseret revisor,857899.0,945086.0,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,134708.0,4389.0,Aalborg,2016-10-01,2017-09-30,51467.0,66493.0,70882.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,14063.0,15026.0,709128.0,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre erklÃ¦ringer uden sikkerhed,
36051787,2017-10-01,2018-09-30,c194,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,51467.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36051787,2017-10-01,2018-09-30,c254,,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzdmL2Q5LzA0LzhiNjctNDYyNy05ZWU1LWQxNWRjYjgxZmU3OA.pdf,http://regnskaber.virk.dk/78715063/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U1LzA2LzI3LzdiZmEtNDE3MS05ZGJhLWYxZTc2Y2Y5NTdhYQ.xml,true,20000.0,15000.0,9220 Aalborg Ãst,Troensevej 4L,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i OCTOKOM ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-10-26,2014-07-17,2018-11-06,,1667.0,Statsautoriseret revisor,,,20222670.0,36051787.0,20222670.0,mne35394,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for OCTOKOM ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael BÃ¦k Pedersen,Jesper Luff Olesen,BDO Statsautoriseret revisionsaktieselskab,OCTOKOM ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2016-10-01,2017-09-30,51467.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2018-10-26,SÃ¦by,,,,urn:ofk:oid:26280070,indberetninger-20180424,2.5095415,36051787.0,AWbyGD7E5OzuYdPkGENw,2018-11-08T06:53:23.091Z,2018-11-08T06:52:44.533Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DK-98-KU,2018-11-08T06:52:44.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
