entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfMemberOfSupervisoryBoardApprovingStatementOfExecutiveAndSupervisoryBoard,EmailOfReportingEntity,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CashAndCashEquivalents,ProfitLoss,IncreaseOfCapital,Dividend,AdjustmentsForDeferredTax,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CashCapitalIncrease,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,InvestmentInPropertyPlantAndEquipment,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProceedsFromLongtermLiabilitiesClassifiedAsFinancingActivities,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,DescriptionOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,ProfitLossFromOrdinaryOperatingActivities,ValueOfKeyFigureOrFinancialRatio,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
25776380,2011-01-01,2011-01-01,c244,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,3500000.0,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-01-01,c289,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,448050.0,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-01-01,c295,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,0.0,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-01-01,c8,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,-7252254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-12-31,c180,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,26590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-12-31,c245,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,887000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-12-31,c290,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,26590.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-12-31,c296,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-01-01,2011-12-31,c368,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,26590.0,,,24524.0,-1031.0,24524.0,684433.0,426111.0,12.0,887000.0,-4821930.0,1979606.0,-877381.0,-5491172.0,-2711849.0,-1951021.0,-1541756.0,801112.0,801112.0,375001.0,5440197.0,6975825.0,0.0,112470.0,-670273.0,1031.0,4262000.0,-4388947.0,-152932.0,152962.0,684433.0,1031.0,571963.0,1031.0,269676.0,1288628.0,1082000.0,51114.0,-1075000.0,-884381.0,-196022.0,0.6,105607.0,24524.0,24524.0,4911952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776380,2011-12-31,2011-12-31,c418,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8vcGRmcy8yNTc3NjM4MDtBL1MyODAzMzY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08367752/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUwMl8xMzUxMjVfNzcz.xml,1588207.0,Danmark,9560 Hadsund,Ringvejen 2 A,9560 Hadsund,Havnevej 17,9200 Aalborg SV,Voergaardvej 2,"Regnskabsklasse C, mellemstor virksomhed",2013-04-09,2013-04-15,Formand / Chairman,timberman@timberman.dk,,99 52 52 99,www.timberman.dk,25776380.0,Ãrsrapport,Keld Jensen,Keld O. Jensen,Jyske Bank A/S,Timberman Denmark A/S,Beierholm,Hadsund,Mariagerfjord,2012-12-31,2012-01-01,2013-04-09,Hadsund,99 52 52 52,urn:ofk:oid:20795598,indberetninger-20180424,2.5097342,25776380.0,,2018-04-01T13:33:52.184Z,2013-05-02T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-51.932,2013-05-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
