entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
35821880,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,0.0,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,0.0,0.0,0.0,2018-06-30,2017-07-01,0.0,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2017-06-30,2017-06-30,c7,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,21657.0,1.0,1.0,1.0,1.0,21657.0,21656.0,21656.0,21656.0,21656.0,0.0,21656.0,21656.0
35821880,2017-07-01,2017-07-01,c8,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,1.0,,,,,,,,
35821880,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,1.0,,,,,,,,
35821880,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,0.0,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,0.0,0.0,0.0,2018-06-30,2017-07-01,0.0,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2017-07-01,2018-06-30,c10,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
35821880,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBhL2U2LzA2LzQ2NTQtNDJjOC1hYzk4LTY1N2QzMDBkOTA1MA.xhtml,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2E2L2Q3L2QzL2Q3MTUtNGUzMy1iOWIwLWZkNjg4ODk1NTcwNg.pdf,http://regnskaber.virk.dk/08812853/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzIwLzY0LzVhLzVlZWEtNGRhYS1iNjU5LTBlZTJmZjAxZWQ5NA.xml,true,KÃ¸benhavn Ã,2100.0,"76, st tv",Ryesgade,2400 kÃ¸benhavn Ã,"Perlestikkervej 6, 4 th,",Regnskabsklasse B,2018-11-30,2018-11-30,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"" xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber</p>",adam@eupry.com,,35821880.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at beside kapitalandele i andre selskaber.</p>",Adam Hartmann-Petersen,Adam Hartmann,Adam Hartmann,ADAM HARTMANN HOLDING IVS,Adam Hartmann-Petersen,KÃ¸benhavn NV,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,Der fravÃ¦lges revision for det kommende regnskabsÃ¥r,29898130.0,false,false,DirektÃ¸r,Formand,Ingen bistand,urn:ofk:oid:26412279,indberetninger-20180424,2.595548,35821880,AWd1c4EUet7j816DxR6X,2018-12-03T19:03:23.695Z,2018-12-03T19:02:42.619Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-70-YB,2018-12-03T19:02:42.797Z,,,,,,,,,,,,,
