entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherShorttermReceivables,RetainedEarnings,ShorttermReceivables,NameAndSurnameOfLiquidator
32323464,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,0.0,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,0.0,0.0,Aarhus,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,0.0,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,,,,,,
32323464,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,,,,,,
32323464,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,1377361.0,1.0,200000.0,1377361.0,1377361.0,1377361.0,1377360.0,1177361.0,1377360.0,
32323464,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,200000.0,,,,,
32323464,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,1177361.0,,,,,
32323464,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,1377361.0,,,,,
32323464,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,0.0,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,0.0,0.0,Aarhus,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,0.0,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,,,,,,Klaus KjÃ¦rgaard
32323464,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,,,,,,Klaus KjÃ¦rgaard
32323464,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,,,,,,
32323464,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2FmLzM3L2RjLzU5ZDEtNGI5YS04N2Q0LWQ0NzMyOWRmMDkyMA.xhtml,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2E1L2VmLzM1LzlhMjQtNGE5ZS1hZmY4LTkyODFmZTc5YWNiOQ.pdf,http://regnskaber.virk.dk/46432323/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzcxLzQ0L2VlL2NhOWQtNGFmZi05OTFhLTdmMjhjNTJmZDczZQ.xml,true,Aarhus C,8000.0,24.0,Museumsgade,8210 Aarhus V,Julivej 5,Regnskabsklasse B,2018-05-14,2018-05-22,,32323464.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Klaus KjÃ¦rgaard,PIONIER 1 ApS,Klaus KjÃ¦rgaard,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,Ingen bistand,urn:ofk:oid:25504821,indberetninger-20180424,2.5954075,32323464.0,AWOHijgGx8uVRSOdgtfN,2018-05-22T11:09:58.137Z,2018-05-22T11:09:31.489Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-25-UB,2018-05-22T11:09:31.721Z,,,,,200000.0,,,,,
