entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
17015001,2013-05-01,2014-04-30,ID_11,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",-89831.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2013-05-01,2014-04-30,ID_7,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",89831.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,452082.0,578814.0,5019.0,121713.0,126732.0,31882.0,,,,,,,,,,,,,,,,,,
17015001,2013-05-01,2014-04-30,ID_9,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",-89831.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-04-30,2014-04-30,ID_13,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,798373.0,416186.0,500000.0,798373.0,2922.0,510490.0,173269.0,798373.0,287883.0,173269.0,201343.0,10490.0,287883.0,416.0,208918.0,11000.0,86124.0,194996.0
17015001,2014-05-01,2015-04-30,ID_0,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-05-01,2015-04-30,ID_1,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-05-01,2015-04-30,ID_10,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",1054.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-05-01,2015-04-30,ID_14,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-05-01,2015-04-30,ID_15,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
17015001,2014-05-01,2015-04-30,ID_16,,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FkLzYwLzlmLzNjMmItNDYyYy05ZGY3LWY2ZTZlYWNkOWVkYg.pdf,http://regnskaber.virk.dk/10051071/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzkyLzAxLzRiL2Q3ODYtNDU1Mi05MzVhLTBlYTRjMmZlMDkwNQ.xml,"Billund, 7190",Aastvej 10B,Til den daglige ledelse i Jysk Plastteknik A/S under frivillig likvidation,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-25,1993-05-18,2015-06-25,17015001.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015 for Jysk Plastteknik A/S under frivillig likvidation.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Schnedler Johansen,Carsten Schnedler Johansen,Jysk Plastteknik A/S under frivillig likvidation,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab","Give, den 25. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-04-30,2014-05-01,2015-06-25,Billund,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21642117,indberetninger-20180424,2.511685,17015001.0,,2018-03-30T14:27:48.609Z,2015-11-20T10:24:51.394Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AK-09-LH,2015-11-20T10:24:51.499Z,,,,,,,,,,,,,,,,,,,,,,,,
