entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,AdjustmentsOfEquityRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfSupervisoryBoard
26113385,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,27459.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",63624.0,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,136200.0,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,14482201.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,0.0,753770.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,357998.0,783341.0,357998.0,29571.0,HjÃ¸rring,2016-01-01,2016-12-31,14680261.0,14771344.0,14346001.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,91083.0,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,14482201.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,198060.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,76590949.0,2550000.0,63336368.0,76590949.0,13254581.0,47604819.0,33951006.0,13653813.0,47604819.0,11745878.0,0.0,27004819.0,33781549.0,643394.0,13254581.0,588474.0,28986130.0,590793.0,28306501.0,0.0,152460.0,88836.0,124375.0,,,,,,,,
26113385,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,2550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,27004819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,33781549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113385,2017-01-01,2017-01-01,c548,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,1053813.0,12600000.0,,,,,,
26113385,2017-01-01,2017-01-01,c551,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,25951006.0,8000000.0,,,,,,
26113385,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzI4LzNhLzQ3LzY1MWYtNGE3Yy1iYTNkLWZlODhiYmQ2NWM3NQ.pdf,http://regnskaber.virk.dk/58331162/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzQ2LzcwLzBmLzNmYTUtNDYwMi1hNTEwLTA4MjUxOTcyNGM5NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,23.0,Ãstergade,9850 Hirtshals,Allingdamvej 50,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i JPLL Holding A/S,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",83580.0,2018-03-13,2001-06-21,2018-03-13,Statsautoriseret revisor,100725.0,20222670.0,26113385.0,20222670.0,mne9879,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JPLL Holding A/S.,6175854.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,17974.0,856166.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jann Mikkelsen,Jens Peter L. Lunden,Jens Peter L. Lunden,Jyske Bank,JPLL Holding A/S,BDO Statsautoriseret revisionsaktieselskab,382427.0,862965.0,364453.0,6799.0,HjÃ¸rring,2016-01-01,2016-12-31,6472087.0,6555667.0,6075129.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-03-13,HjÃ¸rring,83580.0,urn:ofk:oid:25226878,indberetninger-20180424,2.5122187,26113385.0,,2018-04-04T10:38:24.074Z,2018-03-24T09:47:43.103Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-50-NP,2018-03-24T09:47:43.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
