entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Dividend,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PaidContributedCapital,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm
30583329,2011-07-01,2012-06-30,c213,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,354784.0,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30583329,2011-07-01,2012-06-30,c235,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,-198487.0,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30583329,2011-07-01,2012-06-30,c68,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,156297.0,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,2700.0,1.0,53150.0,169333.0,169333.0,396570.0,787454.0,3078.0,11624.0,2220.0,11624.0,2220.0,0.0,221551.0,14072.0,55850.0,55850.0,379420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30583329,2012-06-30,2012-06-30,c69,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,859896.0,246353.0,150000.0,449896.0,0.0,56090.0,504784.0,410000.0,859896.0,342112.0,410000.0,244429.0,150000.0,410000.0,354784.0,13000.0,13000.0,0.0,342112.0,203543.0,33437.0,53150.0,44533.0,114016.0,,,,
30583329,2012-07-01,2012-07-01,c2,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,
30583329,2012-07-01,2012-07-01,c22,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
30583329,2012-07-01,2012-07-01,c25,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,354784.0,,,,,,,,,,,,,,,,,,,,,
30583329,2012-07-01,2012-07-01,c274,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,790000.0,,
30583329,2012-07-01,2013-06-30,c1,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,142703.0,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,-23006.0,1.0,67015.0,169333.0,169333.0,452436.0,807233.0,6512.0,0.0,1248.0,0.0,1248.0,54000.0,185464.0,13504.0,44009.0,44009.0,378420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Ludvigsen,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
30583329,2012-07-01,2013-06-30,c125,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8vcGRmcy8zMDU4MzMyOTtBcFM0MDE0NzE7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/92338503/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTExMV8xMjAxNTZfMzc0.xml,Danmark,6950 RingkÃ¸bing,6950 RingkÃ¸bing,Torvet 1,6980  Tim,c/o Jesper Lodberg,6950 RingkÃ¸bing,Regnskabsklasse B,2013-10-03,2007-05-09,2013-10-03,statsautoriseret revisor,70000.0,-354784.0,30583329.0,33771231.0,Ãrsrapport,Henrik Ludvigsen,Jesper Lodberg,RingkjÃ¸bing Landbobank,Tim Transport ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Tim,,RingkÃ¸bing-Skjern,2013-06-30,2012-07-01,2013-10-03,RingkÃ¸bing,96 74 31 00,22 27 67 99,urn:ofk:oid:18474019,indberetninger-20180424,2.5118406,30583329.0,,2018-04-01T17:08:56.259Z,2013-11-11T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-296.272,2013-11-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
