entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,ShorttermTradePayables
30199685,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,125000.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
30199685,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,-908297.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
30199685,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,-2958498.0,,,,,,,,,,,,,,,,
30199685,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,-2958498.0,-1650.0,2.0,2956850.0,-2958498.0,-1650.0,,,,,,,,,,,
30199685,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,-2958498.0,,,,,,,,,,,,,,,,
30199685,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,-3741795.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,3676.0,3676.0,125000.0,3676.0,3676.0,3745471.0,3733570.0,-3866795.0,3745471.0,3026.0,8875.0
30199685,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,125000.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
30199685,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,-3866795.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
30199685,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,125000.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
30199685,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzNhLzkzLzliLzJjYTQtNGFmZS04ZTU2LWYyMzQ2YTYwYWY0Yg.pdf,http://regnskaber.virk.dk/58699103/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2FlL2RiLzc2LzhiYzctNGZiZC1iN2FlLTI1MGQyZWYzMTNmZA.xml,Danmark,Farum,3520.0,9.0,Farum Hovedgade,Slangerup,3550.0,5.0,Lindholmvej,"3520, Farum","Farum Hovedgade, 9",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-15,2016-06-15,2016-06-15,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,-3866795.0,34209936.0,30199685.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rosenholm Holding ApS.,Ãrsrapport,Bo Lysen,Peter Tvinnemose Nielsen,Peter Tvinnemose Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Rosenholm Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Slangerup,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-15,Farum,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22701430,indberetninger-20180424,2.5097473,30199685.0,,2018-03-29T08:25:15.793Z,2016-06-15T13:09:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-64-WK,2016-06-15T13:09:42.863Z,,,,,,,,,,,,,,,,,
