entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
46384911,2016-07-01,2017-06-30,ID_5,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,79880.0,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,15008.0,99207.0,Bellinge,2016-07-01,2017-06-30,127988.0,164079.0,79880.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,36091.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,-116325.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,-11663.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2017-06-30,2017-06-30,ID_4,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,1216193.0,104.0,135000.0,116193.0,4340.0,1013930.0,1100000.0,1216193.0,198924.0,1100000.0,111749.0,117680.0,1100000.0,116325.0,3339.0,3339.0,762605.0,111749.0,198924.0,59493.0,4340.0,21751.0,
46384911,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,Inger Vesterlund
46384911,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,81223.0,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,1104.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,6542.0,24.0,Bellinge,2016-07-01,2017-06-30,57433.0,73601.0,81223.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,16168.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2017-07-01,2018-06-30,ID_6,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,-118800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,61367.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,,,,,,,,,,,,,,,,,,,,,,,
46384911,2018-06-30,2018-06-30,ID_3,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzFjLzZhL2ZhLzRjYWQtNDViYy1hY2FmLWM5ODJmNGYwMTg1NA.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzAyL2M4L2YwL2ZkZmItNGM0My04NjFiLTZkNDg3MDA1MmQ0NQ.xml,true,"5250, Odense SV",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-09-29,2018-09-29,2018-11-01,6596 3386,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26261489,indberetninger-20180424,2.5124211,46384911.0,AWbTxJCP5OzuYdPkF6cQ,2018-11-02T09:32:52.927Z,2018-11-02T09:32:44.866Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-14-FH,2018-11-02T09:32:44.995Z,1104430.0,0.0,135000.0,4430.0,4430.0,955038.0,1100000.0,1104430.0,146033.0,1100000.0,0.0,96477.0,1100000.0,118800.0,3359.0,3359.0,701238.0,0.0,146033.0,37408.0,4430.0,12148.0,
