entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
46384911,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,79833.0,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,35307.0,18221.0,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",17405.0,0.0,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,34459.0,45342.0,79833.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,10883.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,-112275.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,77816.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2015-06-30,2015-06-30,ID_8,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,1448339.0,5926.0,135000.0,11880.0,5954.0,1106013.0,1100000.0,1448339.0,339179.0,336459.0,1436459.0,336459.0,333825.0,1100000.0,112275.0,3147.0,3147.0,858738.0,339179.0,0.0,5954.0,5354.0,0.0,
46384911,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,79682.0,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,63788.0,5831.0,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",16335.0,-1834.0,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,6053.0,5390.0,79682.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,1171.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,Inger Vesterlund
46384911,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,-113850.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,107797.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,,,,,,,,,,,,,,,,,,,,,,,,
46384911,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVlL2M3LzQ1L2M1YzUtNDVlZi1hYTA2LTBjNTZkNzBkODEwOQ.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzcwLzczLzZkLzc1ODgtNDA4MC05YmYwLWJkNzBmMDM2ZTlkNQ.xml,"Odense SV, 5250",Lindholmvej 1A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-11-09,2016-11-09,6596 3386,,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Hjil ApS.,,,Ãrsrapport,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",,,"Bellinge, den 9. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23136840,indberetninger-20180424,2.5097417999999996,46384911.0,,2018-03-28T20:22:45.264Z,2016-11-09T11:55:47.628Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-73-BF,2016-11-09T11:55:47.753Z,1340048.0,28.0,135000.0,10977.0,4851.0,999791.0,1100000.0,1340048.0,337017.0,229071.0,1329071.0,229071.0,285621.0,1100000.0,113850.0,3240.0,3240.0,750941.0,337017.0,51396.0,10949.0,0.0,6098.0,
