entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
46384911,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_2,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,Inger Vesterlund
46384911,2013-07-01,2014-06-30,ID_3,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_4,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_5,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_6,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_7,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_8,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
46384911,2013-07-01,2014-06-30,ID_9,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8vcGRmcy80NjM4NDkxMTtBcFM2MjMwMjsyMDEzMDcwMTsyMDE0MDYzMDtSO1I.pdf,http://regnskaber.virk.dk/11948364/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDkwOV8xMDU2MTlfODky.xml,"Odense SV, 5250",Lindholmvej 1A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-09-01,0.0,6596 3386,46384911.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Hjil ApS.,Ãrsrapport,0.0,Leif Vesterlund,Hjil ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Bellinge,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16118333,indberetninger-20180424,2.5117235,46384911.0,,2018-03-31T21:09:19.910Z,2014-09-09T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-281.898,2014-09-09T22:00:00.000Z,
