entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
46384911,2017-07-01,2018-06-30,ID_5,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,81223.0,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,1104.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,6542.0,24.0,Bellinge,2017-07-01,2018-06-30,57433.0,73601.0,81223.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,16168.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2017-07-01,2018-06-30,ID_7,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,118800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2017-07-01,2018-06-30,ID_9,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,-61367.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2018-06-30,2018-06-30,ID_4,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,1104430.0,135000.0,4430.0,4430.0,955038.0,1100000.0,1104430.0,146033.0,1100000.0,96477.0,1100000.0,118800.0,3359.0,3359.0,701238.0,146033.0,37408.0,4430.0,12148.0,
46384911,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,Inger Vesterlund
46384911,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,55511.0,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,8936.0,0.0,Bellinge,2017-07-01,2018-06-30,36330.0,46575.0,55511.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,10245.0,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2018-07-01,2019-06-30,ID_6,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,121500.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2018-07-01,2019-06-30,ID_8,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,-85170.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,,,,,,,,,,,,,,,,,,,,
46384911,2019-06-30,2019-06-30,ID_3,,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzNiL2Y4L2NlL2E3ZjItNGVhMi04YzMzLTI4NDdlNzcyOTc2Yg.pdf,http://regnskaber.virk.dk/11948364/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzU2LzZiLzI2LzViMTktNGI2Ny1hMjBhLWQyYTI5ODRmOTE5Mg.xml,true,"Odense SV, 5250",Lindholmvej 1 A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-11-14,2019-11-14,2019-11-14,,46384911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Hjil ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leif Vesterlund,Hjil ApS,John Hansen,,,Bellinge,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,6596 3305,DirektÃ¸r,Ingen bistand,urn:ofk:oid:28022928,indberetninger-20180424,2.5095785,46384911.0,AW5uVvpaxzZKlpaAlbLi,2019-11-15T09:14:22.396Z,2019-11-15T09:13:43.520Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DL-31-XB,2019-11-15T09:13:43.752Z,1104500.0,135000.0,4500.0,4500.0,872568.0,1100000.0,1104500.0,228558.0,1100000.0,80975.0,1100000.0,121500.0,3374.0,3374.0,616068.0,228558.0,140606.0,4500.0,6977.0,
