entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35056475,2015-04-01,2016-03-31,ID_11,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,-553084.0,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2015-04-01,2016-03-31,ID_6,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2015-04-01,2016-03-31,ID_7,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,603684.0,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,326.0,2678163.0,3484839.0,30188.0,776162.0,806350.0,172478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2015-04-01,2016-03-31,ID_9,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,-50600.0,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2016-03-31,2016-03-31,ID_4,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,2992971.0,225992.0,108100.0,80000.0,1447296.0,24314.0,1602677.0,1074245.0,471430.0,471430.0,31151.0,2992971.0,1258553.0,1545675.0,460670.0,0.0,1074245.0,50600.0,131741.0,131741.0,31151.0,1472077.0,1258553.0,1190153.0,81826.0,716057.0,1057739.0
35056475,2016-04-01,2017-03-31,ID_0,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,459201.0,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,300824.0,2831161.0,3741028.0,18418.0,590625.0,609043.0,131424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2016-04-01,2017-03-31,ID_1,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2016-04-01,2017-03-31,ID_10,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,-407501.0,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2016-04-01,2017-03-31,ID_2,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056475,2016-04-01,2017-03-31,ID_5,,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2U5L2IxLzM1L2VjMDgtNDE5Yy05NDQzLTliMDc0Y2JiNWVkOA.pdf,http://regnskaber.virk.dk/57465053/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2ZmL2FmLzRiLzMyNmItNDUxMS05MzlhLTY5OTI0NzI4NDdhMQ.xml,true,"9370, Hals",TvÃ¦rgade 3,Til den daglige ledelse i Gandrup Murermester Forretning ApS,Regnskabsklasse B,2017-05-02,2017-05-02,2013-03-12,2017-05-02,gandrupmurermester@mail.dk,31885191.0,35056475.0,31885191.0,Ãrsrapport,Frank Nordentoft Jensen,Frank Nordentoft Jensen,RevisorHuset Hals,Gandrup Murermester Forretning ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Gandrup,2015-04-01,2016-03-31,,"Aalborg, 851",2017-03-31,2016-04-01,false,2017-05-02,Hals,40 96 95 64 (Frank),DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23799607,indberetninger-20180424,2.5118406,35056475,,2018-03-27T19:12:02.205Z,2017-05-03T06:51:59.054Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AH-36-YD,2017-05-03T06:51:59.325Z,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
