entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
20512636,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",138000.0,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,68958000.0,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,14014000.0,Ãrsrapport,236000.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,753000.0,1773000.0,517000.0,1773000.0,EgÃ¥,2017-01-01,2017-12-31,83854000.0,83992000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,138000.0,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2017-01-01,2017-12-31,c183,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,2000000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,68118000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,11736000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,2000000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,131768000.0,25641000.0,125000.0,112138000.0,131768000.0,19630000.0,77815000.0,21769000.0,77815000.0,16910000.0,39136000.0,20351000.0,5920000.0,2000000.0,11736000.0,98277000.0,20351000.0,19630000.0,17120000.0,7961000.0,95000.0,0.0,1946000.0,0.0,55000.0,,,,,,,,
20512636,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,11736392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,98277218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512636,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VmLzcxLzc3L2Y3NmMtNDQ0Yy04NmI4LTVkZWE5MDU1N2IxYQ.pdf,http://regnskaber.virk.dk/63621502/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M4LzYxL2NhLzgzOTEtNDlkNS1iN2I5LTRlNDVmZDg5NjY5YQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Aarhus C,8000.0,12.0,Store Torv,8250 EgÃ¥,Gammel Strandvangsvej 7,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i HI 97 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-17,1997-11-25,2019-06-17,Statsautoriseret revisor,-2000000.0,-7000000.0,,20222670.0,20512636.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HI 97 ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Henrik Holmris Hansen,Henrik Holmris Hansen,Sydbank,HI 97 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,EgÃ¥,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,EgÃ¥,2018-12-31,2018-01-01,true,true,2019-06-17,Viborg,,urn:ofk:oid:27528036,indberetninger-20180424,2.5124211,20512636.0,AWtnXd1FGQc-fA3G3Mxb,2019-06-17T21:36:37.665Z,2019-06-17T21:35:31.920Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-38-FN,2019-06-17T21:35:32.645Z,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
