entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
34591237,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,212000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,21000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,662000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,-5000.0,669000.0,8000.0,8000.0,0.0,656000.0,-5000.0,-6000.0,,,,,,,,,,,,,,,,,,,,
34591237,2017-01-01,2017-12-31,c427,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,207000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2017-01-01,2017-12-31,c475,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,222000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,1079000.0,150000.0,80000.0,346000.0,719000.0,1079000.0,360000.0,733000.0,733000.0,733000.0,6000.0,212000.0,421000.0,6000.0,360000.0,190000.0,196000.0,196000.0,164000.0,
34591237,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,558050.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,-6700.0,575017.0,8115.0,8525.0,410.0,559792.0,-6700.0,1742.0,,,,,,,,,,,,,,,,,,,,
34591237,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,216000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2018-01-01,2018-12-31,c114,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,279040.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34591237,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2FiL2Q4LzAwL2Y5OGYtNDk0ZC04MGY2LTJhYjk5MTdlYjY2Ng.pdf,http://regnskaber.virk.dk/73219543/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzcxLzBhL2FkLzE4YmQtNDg5OC1iM2Y1LWQ1NTUyMTJiMzAwYg.xml,Danmark,Padborg,6330.0,6.0,Torvegade,SÃ¸nderborg,6400.0,"7B, 1. th",NÃ¸rrekobbel,"6330, Padborg","Torvegade, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-19,2019-03-19,2012-06-01,2019-03-29,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,34591237.0,18061635.0,mne31458,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Speedware Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Kring,SÃ¸ren Kring,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Speedware Holding ApS,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",SÃ¸nderborg,2017-01-01,2017-12-31,63010.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,Padborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26903530,indberetninger-20180424,2.5124211,34591237.0,AWnJadXyRYGX6_YTGWUZ,2019-03-29T12:26:50.704Z,2019-03-29T12:25:49.781Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-15-KC,2019-03-29T12:25:50.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
