entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard
21194387,2013-04-01,2014-03-31,ID_11,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",-74563.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2013-04-01,2014-03-31,ID_13,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",-172963.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2013-04-01,2014-03-31,ID_7,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",172963.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,60725.0,328684.0,673221.0,52681.0,1960.0,233091.0,283812.0,60128.0,
21194387,2013-04-01,2014-03-31,ID_9,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",-98400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_0,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_1,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_10,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",-121233.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_12,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",-221033.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_14,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_15,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzNkLzJkL2E0LzA3N2UtNDUyOC1iYjkzLTY4OTEwYjc4ZGNmNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2IxL2M5LzBiL2I2OGEtNDc0ZS1iNjcxLTAxNzlkNzk5NDY5MQ.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015.",2015-09-11,1998-10-01,2015-09-11,scanproducts@scanproducts.dk,0.0,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2014 - 31. marts 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 11. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-03-31,2014-04-01,2015-09-11,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21482261,indberetninger-20180424,2.5124211,21194387.0,,2018-03-30T07:34:30.936Z,2015-10-01T18:54:42.833Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-16-CT,2015-10-01T18:54:42.935Z,,,,,,,,,
