entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
21194387,2014-04-01,2015-03-31,ID_10,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,-99800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_12,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,-121233.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_14,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,-221033.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2014-04-01,2015-03-31,ID_8,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,221033.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,55931.0,303740.0,692358.0,0.0,8492.0,38762.0,302417.0,332687.0,81384.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2015-03-31,2015-03-31,ID_16,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,1803901.0,125000.0,1664781.0,514973.0,117310.0,1803901.0,1277199.0,21810.0,139120.0,21810.0,212370.0,399281.0,117310.0,99800.0,11729.0,11729.0,389973.0,165527.0,1277199.0,124385.0,1664781.0,87747.0,5000.0,587370.0,1260500.0,
21194387,2015-04-01,2016-03-31,ID_0,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2015-04-01,2016-03-31,ID_1,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2015-04-01,2016-03-31,ID_11,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,-33237.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2015-04-01,2016-03-31,ID_13,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,-134437.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21194387,2015-04-01,2016-03-31,ID_17,,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2VjL2YxLzczL2YxMjUtNDk1Yi04MTQ5LWU5MWY3ZDdiNTIzNw.pdf,http://regnskaber.virk.dk/78349112/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzVhL2IzLzhmL2M5YjctNDAyMi1hNGVjLWNmZmU1ZWEwOGFmZQ.xml,"Aarhus C, 8000","Inge Lehmanns Gade 10, 6.",Til kapitalejerne i Scan Products ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-09-06,1998-10-01,2016-09-06,scanproducts@scanproducts.dk,74 67 33 03,www.scanproducts.dk,21194387.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Scan Products ApS.,"Vi har revideret Ã¥rsregnskabet for Scan Products ApS for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Benny Fomsgaard Andersen,Sydbank,Scan Products ApS,"CURA revision, Registreret revisionsvirksomhed","Kolding, den 6. september 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-09-06,Aarhus,74 67 38 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22960464,indberetninger-20180424,2.5122902,21194387,,2018-03-28T19:43:50.650Z,2016-09-12T17:01:41.913Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-88-BQ,2016-09-12T17:01:42.070Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
