entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
34581088,2015-05-01,2016-04-30,ID_10,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,1589.0,524042.0,-335791.0,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,-2697000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",94864.0,0.0,Klampenborg,2015-05-01,2016-04-30,-3653286.0,-3653286.0,-861422.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,0.0,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2015-05-01,2016-04-30,ID_11,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,-278126.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2015-05-01,2016-04-30,ID_13,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,4931412.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2015-05-01,2016-04-30,ID_15,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,-1000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2016-04-30,2016-04-30,ID_9,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,27090044.0,3146036.0,125000.0,3146036.0,0.0,24852080.0,236016.0,27090044.0,2237964.0,23707992.0,23707992.0,23944008.0,2237964.0,0.0,236016.0,1000000.0,23727080.0,2237964.0,0.0,,,
34581088,2016-05-01,2017-04-30,ID_0,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,62109.0,328528.0,-79839.0,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,-8363986.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",709.0,45355.0,Klampenborg,2015-05-01,2016-04-30,-7376138.0,-8789816.0,-470476.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,-1413678.0,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2016-05-01,2017-04-30,ID_1,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2016-05-01,2017-04-30,ID_12,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,8860408.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2016-05-01,2017-04-30,ID_14,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,-1000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
34581088,2016-05-01,2017-04-30,ID_16,,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzYyLzdmL2U2L2ZiZmEtNDgzYS1hODZhLTk3ZjZhODNmM2Y1Mw.pdf,http://regnskaber.virk.dk/88018543/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzhjL2I0L2E3LzNjMDEtNDI5Yi1hZDBkLWNiOGFjY2Y0MGU3MQ.xml,true,"2800, Kongens Lyngby",Ãrholmvej 59,Til kapitalejerne i Tecnomerc ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-07-17,2017-07-17,2012-06-20,2017-07-17,,,,88248228.0,34581088.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for Tecnomerc ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Jensen,Jan Ranners,Egon Pedersen Revision,Nykredit Bank  A/S,Tecnomerc ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,Klampenborg,2015-05-01,2016-04-30,-484270.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,false,2017-07-17,Kgs. Lyngby,,RevisionspÃ¥tegning,urn:ofk:oid:24369190,indberetninger-20180424,2.5095867999999997,34581088.0,,2018-03-27T12:07:47.934Z,2017-07-18T13:02:43.296Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-44-UN,2017-07-18T13:02:43.475Z,,,,,,,,,,,,,,,,,,,,,,
