entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulation,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsReviewAuditorsReportOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,OtherFinanceIncome,TaxExpenseOnOrdinaryActivities,AdjustmentsForDeferredTaxCashFlow,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DividendsPaidClassifiedAsFinancingActivities,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherCashFlowsFromUsedInInvestingActivities,ProfitOnRealisationsOfFixedAssets,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LongtermInvestmentsInAssociates,ManufacturedGoodsAndGoodsForResale,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RevaluationReserve,ShorttermPrepaymentsReceivedFromCustomers,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
34581088,2011-05-01,2011-05-01,ID_11,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,24904496.0,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_19,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,1051159.0,245446.0,-1710448.0,0.0,-413843.0,-413843.0,1296605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_21,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_23,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,1710448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_25,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,-2296605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_27,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,413843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_31,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,27479102.0,-30593257.0,,166780.0,-413843.0,-1463781.0,-1101229.0,2012926.0,-529332.0,1049938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_33,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_35,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,-586157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34581088,2011-05-01,2012-04-30,ID_37,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8vcGRmcy8zNDU4MTA4ODtBcFM1MTYzNjY7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/88018543/Y3ZyLmRrOi8veGJybHMvWC1BMEU0MjVBQi0yMDEzMDkzMF8xMzEyMDhfNDg0.xml,"Klampenborg, 2930",Zicavej 8,"Hellerup, 2900",Strandvejen 114A,Til kapitalejerne i TECNOMERC ApS,PÃ¥tegning pÃ¥ koncernregnskabet og Ã¥rsregnskabet,Udtalelse om ledelsesberetningen,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,2012-06-20,2013-09-26,Statsautoriseret revisor,88248228.0,34581088.0,88248228.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2012 - 30. april 2013 for TECNOMERC ApS.,Ãrsrapport,Leif Shermer,Jan Steen Ranners,Sune Granzow,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",Nordea Bank Danmark A/S,TECNOMERC ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab","157, Gentofte",2013-04-30,2012-05-01,2013-09-23,Hellerup,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af koncernregnskabet og Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med koncernregnskabet og Ã¥rsregnskabet.",urn:ofk:oid:14742866,indberetninger-20180424,2.5118406,34581088.0,,2018-04-01T12:41:13.326Z,2013-09-30T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-225.764,2013-09-30T22:00:00.000Z,,,,,413843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
