entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
30576101,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,-1666.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",242.0,2019-03-12,2007-04-19,2019-03-12,17060.0,6482.0,Statsautoriseret revisor,-280000.0,-16552.0,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,0.0,39258.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,18813.0,311372.0,18813.0,272114.0,Aalborg,2016-10-01,2017-09-30,260371.0,258947.0,-33612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,-1424.0,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,280000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,-19629.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,605296.0,125000.0,6993.0,20067.0,423494.0,313458.0,605296.0,181802.0,313458.0,50000.0,3465.0,313458.0,280000.0,18494.0,135041.0,50000.0,181802.0,0.0,241838.0,211313.0,29470.0,14000.0,,,,
30576101,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
30576101,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,18494.0,,,,,,,,,,,,,,,,,,,,,
30576101,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,280000.0,,,,,,,,,,,,,,,,,,,,,
30576101,2017-10-01,2017-10-01,c444,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,37742.0,351200.0,,
30576101,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,-1882.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",10331.0,2019-03-12,2007-04-19,2019-03-12,6482.0,6482.0,Statsautoriseret revisor,-280000.0,25710.0,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,930.0,28859.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,9679.0,287036.0,8749.0,258177.0,Aalborg,2016-10-01,2017-09-30,288136.0,296585.0,19228.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,8449.0,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
30576101,2017-10-01,2018-09-30,c176,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQ2L2ZhLzk2L2Q1OTItNGZlZi05YWY2LWYyYjg3ODJiZTZhZQ.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzVmLzgyLzZiL2ZhMmEtNGVmMy1iYjBkLTQ4NGNjMDk0MmM3MA.xml,true,6638.0,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,c/o Rengros,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i StÃ¸vsugerhuset Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-12,2007-04-19,2019-03-12,,6482.0,Statsautoriseret revisor,-280000.0,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2016-10-01,2017-09-30,290000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-12,BrÃ¸nderslev,,urn:ofk:oid:26815935,indberetninger-20180424,2.5118417999999996,30576101.0,AWly2XirRYGX6_YTFzWS,2019-03-12T17:01:23.093Z,2019-03-12T17:00:48.048Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-77-LJ,2019-03-12T17:00:48.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,
